Monthly Sales,Número de móvil
Monthly Sales Summary,Modo
Month-wise,Modo de pago
Most Active Cashiers,Mes
Movement Type,Mes Δ
Movements,Beneficio Mensual
Multi Currency,Ventas Mensuales
N/A,Resumen de ventas mensuales
Name,Mensualmente
Negative Stock,Cajeros más activos
Negative Stock Items,Tipo de movimiento
Negative values not allowed,Movimientos
Net,Moneda múltiple
Net Qty,N/A
Net Sales,Nombre
Net Value,Stock negativo
Never,Artículos en stock negativos
New changes are ready to load,Valores negativos no permitidos
New Item,neto
New Offer Available,Cantidad neta
New PIN,Ventas Netas
New rate,Valor neto
Next unit of measure,nunca
No attribute data found.,Los nuevos cambios están listos para cargarse.
No Barcode,Nuevo artículo
No barcode found for UOM '{0}',Nueva oferta disponible
No branch/location data found.,Nuevo PIN
No brand data found.,Nueva tarifa
No cached gift card balance is available offline.,Siguiente unidad de medida
No camera found on this device. Please ensure your device has a working camera.,No se encontraron datos de atributos.
No capability warnings recorded yet.,Sin código de barras
No cash expected for this shift.,No se encontró ningún código de barras para la UOM '{0}'
No cash mode configured,No se encontraron datos de sucursal/ubicación.
No cash movement type is allowed for this POS Profile.,No se encontraron datos de marca.
No cashier PIN is set yet. Create one now.,No hay ningún saldo de tarjeta de regalo almacenado en caché disponible sin conexión.
No cashier profiles are available for this POS profile yet.,No se encontró ninguna cámara en este dispositivo.
No cashier-wise discount/void/return activity.,Asegúrese de que su dispositivo tenga una cámara que funcione.
No category data found.,Aún no se han registrado advertencias de capacidad.
No category profitability data found.,No se espera efectivo para este turno.
No change returned recorded for this shift.,No hay modo de efectivo configurado
No change-allocation invoices match the current filters.,No se permite ningún tipo de movimiento de efectivo para este Perfil POS.
No charge head breakdown found.,Aún no se ha establecido ningún PIN de cajero.
No Company Selected,Crea uno ahora.
No customer sales data found.,Aún no hay perfiles de cajero disponibles para este perfil de POS.
No day-wise discount/void/return trend.,No hay actividad de descuento/anulación/devolución en caja.
No day-wise payment data found.,No se encontraron datos de categoría.
No day-wise profitability trend found.,No se encontraron datos de rentabilidad de la categoría.
No day-wise purchase data found.,No se registraron cambios para este turno.
No day-wise sales trend found.,Ninguna factura de asignación de cambios coincide con los filtros actuales.
No day-wise tax/charges trend found.,No se encontró ninguna avería en el cabezal de carga.
No dead stock items.,Ninguna empresa seleccionada
No due date,No se encontraron datos de ventas de clientes.
No exact repair match found for this invoice,Sin tendencia de descuento/anulación/devolución diaria.
No hourly sales trend found for today.,No se encontraron datos de pago por día.
No invoice activity found.,No se encontró ninguna tendencia de rentabilidad diaria.
No invoices found,No se encontraron datos de compras diarias.
No invoices found. Try different search criteria.,No se encontró ninguna tendencia de ventas diaria.
No invoices recorded for this shift.,No se encontró ninguna tendencia de impuestos/cargos diarios.
No item profitability data found.,No hay artículos muertos.
No item sales data found for this period.,Sin fecha de vencimiento
No items found,No se encontró ninguna coincidencia de reparación exacta para esta factura
No items in cart,No se encontró ninguna tendencia de ventas por hora para hoy.
No items with barcodes to print,No se encontró actividad de factura.
No location-wise top item data found.,No se encontraron facturas
No low stock alerts right now.,No se encontraron facturas.
No low stock items.,Pruebe diferentes criterios de búsqueda.
No matching items in cart,No se registraron facturas para este turno.
No month-wise sales trend found.,No se encontraron datos de rentabilidad del artículo.
No negative stock items.,No se encontraron datos de ventas de artículos para este período.
No notifications yet,No se encontraron artículos
No offline cash movement synced.,No hay artículos en el carrito
No offline invoices pending synchronization,No hay artículos con códigos de barras para imprimir
No offline sync issues recorded yet.,No se encontraron datos de elementos principales según la ubicación.
No out-of-stock items.,No hay alertas de stock bajo en este momento.
No outstanding credit invoices for this shift.,No hay artículos con stock bajo.
No payment collection data found.,No hay artículos coincidentes en el carrito
No payment rows available on this invoice.,No se encontró ninguna tendencia de ventas mensual.
No payments registered for this shift.,No hay artículos de stock negativos.
No pending balances in this period.,Aún no hay notificaciones
No pending offline invoices,No se sincroniza ningún movimiento de efectivo fuera de línea.
No Print Formats Found,No hay facturas fuera de línea pendientes de sincronización
No profiles found for selected scope. Falling back to current profile failed.,Aún no se han registrado problemas de sincronización sin conexión.
No recent customer activity found.,No hay artículos agotados.
No recent stock entries found.,No hay facturas de crédito pendientes para este turno.
No records found,No se encontraron datos de cobro de pagos.
No reorder suggestions right now.,No hay filas de pago disponibles en esta factura.
No repeat customers in this period.,No se registraron pagos para este turno.
No response from server,No hay saldos pendientes en este periodo.
No return invoices found,No hay facturas pendientes fuera de línea
No return item trend found.,No se encontraron formatos de impresión
No returnable items found for this invoice,No se encontraron perfiles para el alcance seleccionado.
No returns were processed in this shift.,Error al volver al perfil actual.
No risk activity found.,No se encontró actividad reciente de clientes.
No sales activity found for this period.,No se encontraron entradas de acciones recientes.
No slow moving items.,No se encontraron registros
No staff sales activity found.,No hay sugerencias de reorden en este momento.
No stock movement for this period.,No hay clientes habituales en este período.
No submitted cash movements in this shift.,No hay respuesta del servidor
No supplier purchases found in this month.,No se encontraron facturas de devolución
No suppliers found for this period.,No se encontró ninguna tendencia de devolución de artículos.
No sync trigger has run yet in this session.,No se encontraron artículos retornables para esta factura
No tax head breakdown found.,No se procesaron devoluciones en este turno.
No top items found for this location.,No se encontró actividad de riesgo.
No unpaid invoices,No se encontró actividad de ventas para este período.
No variant data found.,No hay elementos que se muevan lentamente.
No week-wise sales trend found.,No se encontró actividad de ventas del personal.
No.,No hay movimiento de stock para este período.
Nobile Number,No se presentaron movimientos de efectivo en este turno.
Not available,No se encontraron compras de proveedores en este mes.
Not checked,No se encontraron proveedores para este período.
Not selected,Aún no se ha ejecutado ningún activador de sincronización en esta sesión.
Not Set,No se encontró ningún desglose de cabeza de impuestos.
Notifications,No se encontraron artículos destacados para esta ubicación.
Offer,Sin facturas impagas
Offer Applied,No se encontraron datos de variantes.
Offer criteria exceeded,No se encontró ninguna tendencia de ventas semanal.
Offer Item,No.
Offer item unavailable,Número noble
Offer Removed,No disponible
Offer UOM cannot be changed,No comprobado
Offer?,No seleccionado
Offers,No establecido
Offline,Notificaciones
Offline & Sync,oferta
Offline Capabilities,Oferta aplicada
Offline data status refreshed,Se superaron los criterios de oferta
Offline diagnostics,Artículo de oferta
Offline Invoices,Artículo de oferta no disponible
Offline invoices status,Oferta eliminada
Offline invoices synced,La unidad de medida de la oferta no se puede cambiar
Offline Queue: {0},¿Oferta?
Offline rebuild guidance,Ofertas
Offline restore is unavailable for this session.,Sin conexión
Offline selling is available with degraded capabilities.,Sin conexión y sincronización
Offline snapshot does not match the current POS state.,Capacidades sin conexión
Offline Status,Estado de datos sin conexión actualizado
"Offline, terminal, and system controls",Diagnóstico fuera de línea
OK,Facturas sin conexión
Online,Estado de facturas sin conexión
Open actions menu,Facturas sin conexión sincronizadas
Open balance to collect,Cola sin conexión: {0}
Open Customer Display,Guía de reconstrucción sin conexión
Open drawer,La restauración sin conexión no está disponible para esta sesión.
Open invoices,La venta fuera de línea está disponible con capacidades degradadas.
Open Payments?,La instantánea sin conexión no coincide con el estado actual del POS.
Open POS home,Estado sin conexión
Open this screen from POS Menu -> Open Customer Display.,"Controles fuera de línea, de terminal y del sistema"
OpenCV image processing enabled - Enhanced barcode detection,bien
OpenCV image processing unavailable on this device,En línea
OpenCV Off,Abrir menú de acciones
OpenCV On,Abrir saldo para cobrar
OpenCV processing disabled,Abrir pantalla de cliente
Opening Amount,cajón abierto
Opening Cash,Facturas abiertas
options,¿Pagos abiertos?
Order,Abrir inicio de POS
Original,Abra esta pantalla desde Menú POS -> Abrir Pantalla de Cliente.
Other,Procesamiento de imágenes OpenCV habilitado: detección de códigos de barras mejorada
Out,El procesamiento de imágenes OpenCV no está disponible en este dispositivo
Out of Stock,OpenCV desactivado
Out of Stock Items,OpenCV activado
Outstanding,Procesamiento OpenCV deshabilitado
Outstanding Credit by Currency,Monto de apertura
Overdue,Caja de apertura
Overpayment Change,opciones
Overpayment change deducted: {0},Orden
Packing List,Originales
Page Format,Otro
Page unavailable offline,Fuera
Paid,Agotado
Paid (orig):,Artículos agotados
Paid Amount,Sobresaliente
Paid change cannot be greater than total change!,Crédito pendiente por moneda
Paid:,Vencido
Parent Item,Cambio de sobrepago
Partial,Cambio de sobrepago deducido: {0}
Partly Paid,Lista de embalaje
Party Account,Formato de página
Party Type,Página no disponible sin conexión
Pause terminal until next cashier,Pagado
PAY,Pagado (origen):
Payment,Monto pagado
Payment Account,¡El cambio pagado no puede ser mayor que el cambio total!
Payment entries processed for Invoice {0},Pagado:
Payment Entry Type,Artículo principal
Payment History,Parcial
Payment ID,Parcialmente pagado
Payment Method Report,Cuenta del partido
Payment Methods,Tipo de fiesta
Payment of {0} received successfully.,Pausar terminal hasta el próximo cajero
Payment Progress,PAGAR
Payment Reconciliation,Pago
Payment request status could not be retrieved. Please try again,Cuenta de pago
Payment Request took too long to respond. Please try requesting for payment again,Entradas de pago procesadas para la factura {0}
Payment saved offline,Tipo de entrada de pago
Payment State,Historial de pagos
Payment Status,ID de pago
Payment submitted but print function could not be executed. Payment name not found.,Informe de método de pago
Payment submitted.,Métodos de pago
Payment Summary,Pago de {0} recibido exitosamente.
Payments,Progreso del pago
Payments are not open. Do you want to open payments and submit?,Conciliación de pagos
Payments by Mode of Payment,No se pudo recuperar el estado de la solicitud de pago.
PDF,Por favor inténtalo de nuevo
Peak Hour,La solicitud de pago tardó demasiado en responder.
Peak Memory:,Por favor intenta solicitar el pago nuevamente.
Peak Server:,Pago guardado sin conexión
Peak:,Estado de pago
Pending,Estado de pago
Pending Amount,Pago enviado pero no se pudo ejecutar la función de impresión.
Pending count updated from {0} to {1},Nombre de pago no encontrado.
Pending Exposure,Pago enviado.
Pending Invoices,Resumen de pago
Pending Ratio,Pagos
Pending Sales,Los pagos no están abiertos.
Pending sales: {0} | Cache usage: {1}%,¿Quieres abrir pagos y enviarlos?
Pending Sync,Pagos por Modo de Pago
Pending: {0},PDF
Pending: {0} | Synced: {1} | Draft: {2},Hora pico
Per Page,Memoria máxima:
Personal,Servidor pico:
Personal preferences adjust the current cashier experience without changing the active POS route.,Pico:
PIN confirmation does not match.,Pendiente
PIN must be 4 to 8 digits.,Monto pendiente
Please add at least one item.,Recuento pendiente actualizado de {0} a {1}
Please allow camera access to scan codes,Exposición pendiente
Please enter payment amount,Facturas Pendientes
Please fill all required fields,Ratio pendiente
Please make a payment or select a payment,Ventas pendientes
Please request phone payment or use another payment method,Ventas pendientes: {0} |
Please select a customer first,Uso de caché: {1}%
Please select a party,Sincronización pendiente
Please select a party before reconciling.,Pendiente: {0}
Please select a valid movement type.,Pendiente: {0} |
Please select an invoice,Sincronizado: {1} |
Please select company before reconciling.,Borrador: {2}
Please set the customer's mobile number,Por página
Please try again or enter the item manually.,personales
Please verify the barcode or check the item's availability.,Las preferencias personales ajustan la experiencia actual del cajero sin cambiar la ruta activa del POS.
Points,La confirmación del PIN no coincide.
Popup blocked. Please allow popups.,El PIN debe tener de 4 a 8 dígitos.
POS,Por favor agregue al menos un elemento.
POS controls and maintenance,Permita el acceso de la cámara para escanear códigos
POS Expense is disabled for this POS Profile.,Por favor ingrese el monto del pago
POS is running with limited offline prerequisites.,Por favor complete todos los campos requeridos
POS Profile,Por favor realice un pago o seleccione un pago
Position the QR code or barcode within the scanning area,Solicite el pago por teléfono o utilice otro método de pago
Posting,Por favor seleccione un cliente primero
Posting and Price List,Por favor seleccione una fiesta
Posting Date,Seleccione una parte antes de reconciliarse.
Preparing background sync,Seleccione un tipo de movimiento válido.
"Press OK to continue offline with a warning, or Cancel to retry.",Por favor seleccione una factura
Previous unit of measure,Seleccione la empresa antes de realizar la conciliación.
Price List,Por favor configure el número de móvil del cliente
Price List Rate,Inténtelo de nuevo o ingrese el elemento manualmente.
Price list rate updated locally only,Verifique el código de barras o verifique la disponibilidad del artículo.
Pricing & Discounts,Puntos
Pricing Rule,Ventana emergente bloqueada.
Print,Por favor permita ventanas emergentes.
Print Draft,punto de venta
Print Format (Invoice),Controles y mantenimiento de TPV
Print Format (Order),Los gastos de POS están deshabilitados para este perfil de POS.
Print invoice,POS se ejecuta con requisitos previos sin conexión limitados.
Print Last Invoice,Perfil de punto de venta
Print Purchase Invoice instead of PO,Coloque el código QR o el código de barras dentro del área de escaneo
Printer,Publicación
Processed returns impacting the shift totals,Publicación y lista de precios
Processing Payment,Fecha de publicación
Processing payment entries for Invoice {0},Preparando sincronización en segundo plano
Profile,Presione Aceptar para continuar sin conexión con una advertencia o Cancelar para volver a intentarlo.
Profiles,Unidad de medida anterior
Profit,Lista de precios
Profit: Invoice Item Estimate,Tarifa de lista de precios
Profit: Stock Ledger (COGS),Tarifa de lista de precios actualizada solo localmente
Profitability Report,Precios y descuentos
Prorated return discount,Regla de precios
Purchase Amount,Imprimir
Purchase Invoices,Imprimir borrador
Purchase Order created,Formato de impresión (factura)
Qty,Formato de impresión (pedido)
Qualified,imprimir factura
Quantity,Imprimir última factura
Quantity exceeds available stock,Imprimir factura de compra en lugar de orden de compra
Quick Actions,Impresora
Quotation {0} is Submitted,Devoluciones procesadas que impactan los totales de turno
Quotation submitted,Procesando pago
QZ Tray connected.,Procesando entradas de pago para la factura {0}
QZ Tray is manually disconnected. Press Connect to enable it again.,Perfil
QZ Tray is not connected.,Perfiles
QZ Tray Setup,beneficio
Rate,Beneficio: Estimación de artículo de factura
Rate adjusted to maximum allowed discount,Beneficio: Libro mayor de existencias (COGS)
Ready,Informe de Rentabilidad
Ready to resume,Descuento de devolución prorrateado
Ready!,Monto de la compra
Real-time POS insights for retail operations.,Facturas de compra
Rebuild Offline Data,Orden de compra creada
Receive,Cantidad
Receive now,Calificado
Received,Cantidad
Received:,La cantidad excede el stock disponible
Recent Movement Entries,Acciones rápidas
Recent updates about your invoices,Se ha enviado la cotización {0}
Recently Active Customers,Cotización enviada
Rechecking connection,Bandeja QZ conectada.
Reconcile payment methods and close shift,La bandeja QZ se desconecta manualmente.
Reconciling Payments,Presione Conectar para habilitarlo nuevamente.
"Reconnect and open this page once while online, then offline refreshes will be able to restore it.",La bandeja QZ no está conectada.
Reconnect online to refresh cached offline data from the server.,Configuración de la bandeja QZ
Recreate local offline prerequisites from scratch,Tarifa
Recv:,Tarifa ajustada al descuento máximo permitido
Redeem,Listo
Redeem / Scan,Listo para reanudar
Redeem Amount,¡Listo!
Redeem Mode,Información de POS en tiempo real para operaciones minoristas.
Redeemed Amount,Reconstruir datos sin conexión
Redeemed credit cannot be greater than its total.,Recibir
Redemption and Totals,Recibe ahora
Reference,Recibido
Refresh,Recibido:
Refresh Exchange Rate,Entradas de movimiento recientes
Refresh Offline Data,Actualizaciones recientes sobre sus facturas
Refresh Printers,Clientes activos recientemente
Refund,Volviendo a comprobar la conexión
Release Notes,Conciliar métodos de pago y cerrar turno.
Reload,Conciliación de pagos
Reload customers,"Vuelva a conectarse y abra esta página una vez mientras esté en línea; luego, las actualizaciones sin conexión podrán restaurarla."
Reload Items,Vuelva a conectarse en línea para actualizar los datos almacenados en caché fuera de línea desde el servidor.
Reload Now,Recrear los requisitos previos locales sin conexión desde cero
Reload to apply the latest changes. Your current session will be refreshed.,Recepción:
Reload Workflow,Canjear
Remarks,Canjear / Escanear
Remarks are required.,Canjear monto
Remove,Modo canjear
Remove barcode item,Monto canjeado
Remove cached data and reload the POS app,El crédito canjeado no puede ser mayor que su total.
Remove item,Redención y totales
Remove Offer,Referencia
Reorder / Purchase Suggestions,Actualizar
Repair Candidate,Actualizar tipo de cambio
Repair Change Allocation,Actualizar datos sin conexión
Repair requires an online connection,Actualizar impresoras
Repaired,Reembolso
Repairing change allocation,Notas de la versión
Repeat Customers,recargar
Repeat Rate,Recargar clientes
Reprint previous transaction,Recargar artículos
Request,Recargar ahora
Request ID: {0},Vuelva a cargar para aplicar los últimos cambios.
Request Payment,Su sesión actual se actualizará.
Requested route: {0},Recargar flujo de trabajo
Required columns cannot be hidden,Observaciones
Reset,Se requieren comentarios.
Reset item name,Quitar
Reset to Default,Eliminar elemento de código de barras
Resource Health,Elimine los datos almacenados en caché y vuelva a cargar la aplicación POS
Restricted,Quitar elemento
Restricted operational controls for supervisors only.,Eliminar oferta
Retry,Reordenar / Sugerencias de compra
Retry route,Candidato de reparación
Return,Asignación de cambios de reparación
Return Amount,La reparación requiere una conexión en línea
Return Count,reparado
Return items must have negative quantities,Reparar la asignación de cambios
Return total must be negative,Clientes repetidos
Return Valid Until,Tasa de repetición
Return window passed,Reimprimir transacción anterior
Return without Invoice,Solicitar
Returns,Devoluciones
Returns / Voids / Discounts,Devoluciones / Anulaciones / Descuentos
Returns by Currency,Devoluciones por moneda
Revenue,Ingresos
Review shift totals before submitting the closing entry,Revise los totales de turno antes de enviar la entrada de cierre
Round Off,Redondear
Rows,Filas
Rows:,Filas:
Rule,regla
Sale,Venta
Sales,Ventas
Sales Order {0} is Submitted,Se envía el pedido de ventas {0}
Sales Person and Print,Vendedor e imprenta
Sales Person not found,Vendedor no encontrado
Sales processed,Ventas procesadas
Sales Return,Devolución de ventas
Sales Trend Report,Informe de tendencias de ventas
Save,Guardar
Save & Clear,Guardar y borrar
Save as POS Profile Default,Guardar como perfil de POS predeterminado
Save Settings,Guardar configuración
Save the selected printer as the POS Profile default so it shows automatically on this setup.,Guarde la impresora seleccionada como perfil POS predeterminado para que se muestre automáticamente en esta configuración.
Saved as draft because: {0},Guardado como borrador porque: {0}
Saving...,Guardando...
Scale barcode detected. Quantity here is the number of labels to print.,Código de barras de báscula detectado.
Scale barcode settings are not configured. Using item barcode only.,La cantidad aquí es la cantidad de etiquetas a imprimir.
Scale template barcode is missing for this item/UOM. Using item barcode only.,Los ajustes del código de barras de la báscula no están configurados.
Scan an existing card and top it up without leaving the payment flow.,Utilizando únicamente el código de barras del artículo.
Scan Error,Falta el código de barras de la plantilla de báscula para este artículo/UOM.
Scan or enter a gift card code to check balance or redeem.,Utilizando únicamente el código de barras del artículo.
Scan or paste the card code below.,Escanee una tarjeta existente y rellénela sin salir del flujo de pago.
Scan QR Code/Barcode,Error de escaneo
Scan with camera,Escanee o ingrese el código de una tarjeta de regalo para verificar el saldo o canjearlo.
Scan-First Flow,Escanee o pegue el código de la tarjeta a continuación.
Scanned Code:,Escanear código QR/código de barras
Scanning for: {0},Escanear con cámara
Scanning items,Flujo de escaneo primero
Scan-Ready,Código escaneado:
Scope,Buscando: {0}
Scope: All Profiles,Escaneando elementos
Scope: Current Profile,Listo para escanear
Scope: Specific Profile,Alcance
Search,Alcance: Todos los perfiles
Search Account,Alcance: Perfil actual
Search an invoice and continue the return flow without extra steps.,Alcance: Perfil Específico
Search customer,Buscar
Search invoices or customers,Buscar cuenta
Search item,Busque una factura y continúe el flujo de devolución sin pasos adicionales.
Search item / code,Buscar cliente
Search items or barcode,Buscar facturas o clientes
Search Mpesa Payments,Elemento de búsqueda
Search return invoices or customers,Buscar artículo/código
Search supplier,Buscar artículos o código de barras
Search unpaid invoices or customers,Buscar pagos Mpesa
Secure context (HTTPS or localhost) is required for camera access.,Buscar devoluciones de facturas o clientes
Secure context (HTTPS) required for camera access. Please use HTTPS to access the camera.,Buscar proveedor
Select,Buscar facturas o clientes impagos
Select a cashier first.,Se requiere un contexto seguro (HTTPS o localhost) para acceder a la cámara.
Select a customer,Se requiere contexto seguro (HTTPS) para acceder a la cámara.
Select a customer to use coupon,Utilice HTTPS para acceder a la cámara.
Select a printer to use QZ silent printing.,Seleccionar
Select Batch,Seleccione un cajero primero.
Select Columns to Display,Seleccione un cliente
Select items to sell,Seleccione un cliente para usar el cupón
Select Language,Seleccione una impresora para utilizar la impresión silenciosa QZ.
Select Payment,Seleccionar lote
Select Payment Account,Seleccionar columnas para mostrar
Select printer,Seleccionar artículos para vender
Select Return Invoice,Seleccionar idioma
Select S.O,Seleccione Pago
Select Sales Orders,Seleccionar cuenta de pago
Select the cashier who is taking over this terminal.,Seleccionar impresora
Selected,Seleccione Factura de Devolución
Selected movement type is not allowed by POS Profile.,Seleccione S.O.
Selected Payments,Seleccionar pedidos de venta
Sensitive actions kept away from quick taps.,Seleccione el cajero que se hará cargo de esta terminal.
Serial,Seleccionado
Serial Numbers,El tipo de movimiento seleccionado no está permitido por el perfil POS.
Server CPU Usage:,Pagos seleccionados
Server Health,Las acciones sensibles se mantienen alejadas de toques rápidos.
Server Memory Usage:,Serie
Server Metrics,Números de serie
Server Uptime:,Uso de CPU del servidor:
Service Charges,Estado del servidor
Session,Uso de la memoria del servidor:
Set each cashier PIN in the User form and keep terminal members assigned in POS Profile User.,Métricas del servidor
Settings,Tiempo de actividad del servidor:
Settings in this section update the POS workspace without changing the current route.,Cargos por servicio
Setup complete!,Sesión
Share,Establezca cada PIN de cajero en el formulario de Usuario y mantenga los miembros del terminal asignados en el Perfil de Usuario del POS.
Shared terminal,Configuración
Shift Closed Snapshot,Las configuraciones en esta sección actualizan el espacio de trabajo de POS sin cambiar la ruta actual.
Shift Overview,¡Configuración completa!
Show,Compartir
Show cart on customer-facing screen,Terminal compartida
Show last invoice rate,Instantánea de turno cerrado
Show rate info,Descripción general del turno
Show Repair Candidates,Mostrar
Show search tools,Mostrar carrito en la pantalla orientada al cliente
Show the active cart on a customer-facing screen,Mostrar tarifa de la última factura
Showing {0}-{1} of {2},Mostrar información de tarifas
Showing 0 of 0,Mostrar candidatos a reparación
Shows the distribution of invoices per currency,Mostrar herramientas de búsqueda
Sign out of session,Mostrar el carrito activo en una pantalla orientada al cliente
Sign out of the current POS session,Mostrando {0}-{1} de {2}
Size:,Mostrando 0 de 0
Skipped Payments,Muestra la distribución de facturas por moneda.
Skipping items without barcodes,Cerrar sesión
Slow Moving,Cerrar sesión en la sesión actual de POS
Slow Moving Items,Tamaño:
Slow Queries:,Pagos omitidos
Sold,Saltar artículos sin códigos de barras
Source,movimiento lento
Source Cash Account (Optional Override),Artículos de movimiento lento
Source Ex. Rate:,Consultas lentas:
Source Rate:,Vendido
Specific Profile,Fuente
Split Invoices,Cuenta de efectivo de origen (anulación opcional)
Staff / Cashier Performance Report,Fuente Ej.
Status,Tarifa:
Stock,Tarifa fuente:
Stock Information,Perfil específico
Stock is lower than requested,Facturas divididas
Stock is lower than requested:\n{0},Informe de desempeño del personal/cajero
Stock Movement Report,Estado
Stock update: {0} has {1} available. Adding {2} will bring the stock below zero.,Valores
Submit,Información bursátil
Submit & Print,El stock es inferior al solicitado.
Submit Deposit,El stock es inferior al solicitado:\n{0}
Submit Expense,Informe de movimiento de acciones
Submitted,Actualización de stock: {0} tiene {1} disponible.
Submitted Cash Movements,Agregar {2} hará que las acciones estén por debajo de cero.
Submitted entries,Enviar
Successfully scanned:,Enviar e imprimir
Suggested,Enviar depósito
Suggested Qty,Enviar Gasto
Supervisor Access,Enviado
Supervisor permissions unlock issuance and reloads,Movimientos de efectivo enviados
Supervisor Tools,Entradas enviadas
Supplier,Escaneado exitosamente:
Supplier and dates are required.,sugerido
Supplier Invoices,Cantidad sugerida
Supplier is required.,Acceso de supervisor
Supplier name is required,Permisos de supervisor desbloquean emisión y recargas
Supplier Payments,Herramientas de supervisor
Supplier Purchase Summary,Proveedor
Suppliers,Se requieren proveedor y fechas.
Suppliers not found,Facturas de proveedores
Switch Camera,Se requiere proveedor.
Switch Cashier,El nombre del proveedor es obligatorio.
Switch the POS appearance theme,Pagos a proveedores
Switch theme appearance,Resumen de compras de proveedores
Switched to:,Proveedores
Sync All Invoices,Proveedores no encontrados
Sync Offline Cash Movements ({0}),Cambiar cámara
Sync Offline Sales,Cambiar de cajero
Synced {0} offline cash movement(s).,Cambiar el tema de apariencia del POS
Syncing items in background,Cambiar la apariencia del tema
System / Diagnostics,Cambiado a:
"System actions are low-frequency maintenance controls such as app info, support diagnostics, and session controls.",Sincronizar todas las facturas
System Information,Sincronizar movimientos de efectivo fuera de línea ({0})
System Status,Sincronizar ventas sin conexión
Tables:,{0} movimientos de efectivo fuera de línea sincronizados.
Tap the button below to redeem a gift card during checkout.,Sincronizar elementos en segundo plano
Target,Sistema / Diagnóstico
Target Ex. Rate:,"Las acciones del sistema son controles de mantenimiento de baja frecuencia, como información de aplicaciones, diagnósticos de soporte y controles de sesión."
Target Rate:,Información del sistema
Tax,Estado del sistema
Tax / Charges Report,Tablas:
Tax Heads,Toque el botón a continuación para canjear una tarjeta de regalo durante el proceso de pago.
Taxable Amount,Objetivo
Tendered,Objetivo Ej.
Terminal,Tarifa:
Terminal & Devices,Tasa objetivo:
Terminal locked,Impuesto
"Terminal tools affect this checkout station, customer-facing displays, and future printer/device controls.",Informe de impuestos/cargos
Territory not found,Jefes de impuestos
The amount paid is not complete,Monto imponible
The app stores data locally for offline use. This is called cache.,Licitado
The invoice stayed in draft. Please review and submit it manually.,terminales
The maximum discount allowed is,Terminales y dispositivos
The quantity for {0} has been adjusted to the maximum available stock.,Terminal bloqueado
The system could not retrieve the item details. Please try again.,"Las herramientas de terminal afectan esta estación de pago, las pantallas orientadas al cliente y los controles futuros de impresoras/dispositivos."
These invoices will be synced when connection is restored,Territorio no encontrado
This action now opens inside the settings workspace.,El importe pagado no está completo.
This coupon already used !,La aplicación almacena datos localmente para su uso sin conexión.
This invoice does not need change-allocation repair,Esto se llama caché.
This invoice is already repaired,La factura quedó en borrador.
This is an item template. Please choose a variant.,Revíselo y envíelo manualmente.
this item,El descuento máximo permitido es
This POS page could not be opened offline because its code was not cached on this terminal yet.,La cantidad de {0} se ha ajustado al stock máximo disponible.
This Serial Number {0} has already been added!,El sistema no pudo recuperar los detalles del artículo.
Threshold,Por favor inténtalo de nuevo.
Time,Estas facturas se sincronizarán cuando se restablezca la conexión.
Tip: Clear cache regularly to free up space and keep the app fast.,Esta acción ahora se abre dentro del espacio de trabajo de configuración.
Tip: Close unused tabs or apps to reduce lag.,¡Este cupón ya se usó!
Tip: Monitor slow queries and table size for optimal performance.,Esta factura no necesita reparación de asignación de cambio.
To Be Paid,Esta factura ya está reparada.
To Date,Esta es una plantilla de elemento.
Today,Por favor elige una variante.
Today Profit,este artículo
Today Sales,Esta página de POS no se pudo abrir sin conexión porque su código aún no estaba almacenado en caché en este terminal.
Toggle navigation drawer,¡Este número de serie {0} ya se ha agregado!
Toggle Theme,umbral
Tools,tiempo
Tools for customer-facing screens and terminal-specific actions.,Consejo: borre el caché con regularidad para liberar espacio y mantener la aplicación rápida.
Top Brand,Consejo: cierre las pestañas o aplicaciones que no utilice para reducir el retraso.
Top Category,Consejo: supervise las consultas lentas y el tamaño de la tabla para obtener un rendimiento óptimo.
Top Charge Head,Para ser pagado
Top Customers,hasta la fecha
Top Discount,hoy
Top Items by Location,Beneficio de hoy
Top Margin,Ventas de hoy
Top Pending,Alternar cajón de navegación
Top Profit Item,Alternar tema
Top Return Items,Herramientas
Top Sales by Cashier,Herramientas para pantallas de cara al cliente y acciones específicas de terminales.
Top Supplier,Marca superior
Top Suppliers by Spend,Categoría superior
Top Tables,Cabezal de carga superior
Top Tax Head,Principales clientes
Top Up Amount,Descuento superior
Top Up Card,Artículos principales por ubicación
Top Up Mode,Margen superior
Top Variant,Arriba Pendiente
Total,Artículo de mayor beneficio
Total Amount,Principales artículos devueltos
Total Change,Principales ventas por cajero
Total Charges,Proveedor superior
Total In,Principales proveedores por gasto
Total Invoices,Tablas superiores
Total Items,Jefe superior de impuestos
Total Mpesa,Importe de recarga
Total Out,Tarjeta de recarga
Total Payments,Modo de recarga
Total Purchase,Variante superior
Total Selected :,totales
Total Size,Monto Total
Total Stock Qty,Cambio total
Total:,Cargos totales
Totals by Invoice Currency,Total en
Track how much cash was handed back to customers,Facturas totales
"Track recent sales, collect unpaid balances, and reopen saved work",Artículos totales
Transaction ID,Mpesa total
Transfer,Total fuera
Try a different search term or clear the cart search.,Pagos totales
Try adjusting your search or filters,Compra Total
Try another source or refresh the list.,Total Seleccionado :
Try changing the date range or status filter.,Tamaño total
