Loading details...,Hleður viðskiptavinagagnagrunni...
Loading invoice history...,Hleður viðskiptavinum...
Loading items...,Hleður gagnagrunnstölfræði...
Loading product catalog...,Hleður upplýsingum...
Loading return invoices...,Hleður reikningsferil...
Loading server CPU/memory usage...,Hleður hlutum...
Loading suppliers...,Hleður vörulista...
Loading unpaid invoices...,Hleður skilareikningum...
Loading view...,Hleður CPU/minni notkun miðlara...
Loading...,Hleður birgja...
Local storage is unavailable. Switching to online-only mode.,Hleður ógreiddum reikningum...
localStorage,Hleður útsýni...
Location Performance,Hleður...
Locations,Staðbundin geymsla er ekki tiltæk.
Lock Screen,Skiptir yfir í netstillingu eingöngu.
Logout,staðbundin Geymsla
Lookup Workflow,Staðsetning árangur
Loss,Staðsetningar
Low,Læsa skjá
Low Stock,Útskrá
Low Stock Alerts,Verkflæði leit
Low Stock Items,Tap
Low Stock Threshold,Lágt
Low Stock Total,Lágt lager
Lowest Margin,Viðvaranir um lágar birgðir
Low-frequency maintenance and system details.,Lítið lager
Loyalty Redeemed,Lágur hlutabréfaþröskuldur
Loyalty Redemption,Lágt lager samtals
Make New Payment,Lægsta framlegð
Manage all,Lágtíðni viðhald og kerfisupplýsingar.
Manage and synchronize your offline transactions,Hollusta innleyst
Manage Cashier PIN,Hollusta innlausn
"Manage offline tools, terminal controls, and maintenance from one workspace.",Gerðu nýja greiðslu
manual,Stjórna öllum
"Manual codes, barcode scans, and QR scans work in the same field",Stjórnaðu og samstilltu viðskipti þín án nettengingar
Manual offline mode is enabled,Stjórna PIN gjaldkera
Margin,"Hafa umsjón með verkfærum án nettengingar, flugstöðvarstýringum og viðhaldi frá einu vinnusvæði."
Maximum available quantity is {0}. Quantity adjusted to match stock.,handbók
Maximum discount amount for this offer item is {0}.,"Handvirkir kóðar, strikamerkjaskannanir og QR skannar virka á sama sviði"
Maximum discount percentage for this offer item is {0}%.,Handvirk ótengd stilling er virkjuð
Maximum offer quantity is {0}. Quantity adjusted to allowed limit.,Framlegð
Medium,Hámarksmagn tiltækt er {0}.
Menu,Magn stillt til að passa við lager.
Method-wise Collections,Hámarksafsláttarupphæð fyrir þessa tilboðsvöru er {0}.
Minimum allowed rate for this offer item is {0}.,Hámarks afsláttarprósenta fyrir þessa tilboðsvöru er {0}%.
Minimum Qty,Hámarkstilboðsmagn er {0}.
Mobile No,Magn leiðrétt að leyfilegum mörkum.
Mode,Miðlungs
Mode of Payment,Matseðill
Month,Aðferðarlega séð Söfn
Month Δ,Leyfilegt lágmarksgjald fyrir þessa tilboðsvöru er {0}.
Monthly Profit,Lágmarksmagn
Monthly Sales,Farsíma nr
Monthly Sales Summary,Mode
Month-wise,Greiðslumáti
Most Active Cashiers,Mánuður
Movement Type,Mánuður Δ
Movements,Mánaðarlegur hagnaður
Multi Currency,Mánaðarleg sala
N/A,Mánaðarlegt söluyfirlit
Name,Mánaðarlega séð
Negative Stock,Virkustu gjaldkerar
Negative Stock Items,Tegund hreyfingar
Negative values not allowed,Hreyfingar
Net,Margur gjaldmiðill
Net Qty,N/A
Net Sales,Nafn
Net Value,Neikvætt hlutabréf
Never,Neikvæðar hlutabréfavörur
New changes are ready to load,Neikvæð gildi ekki leyfð
New Item,Nettó
New Offer Available,Nettó Magn
New PIN,Nettó sala
New rate,Nettóvirði
Next unit of measure,Aldrei
No attribute data found.,Nýjar breytingar eru tilbúnar til að hlaðast inn
No Barcode,Nýr hlutur
No barcode found for UOM '{0}',Nýtt tilboð í boði
No branch/location data found.,Nýtt PIN
No brand data found.,Nýtt gengi
No cached gift card balance is available offline.,Næsta mælieining
No camera found on this device. Please ensure your device has a working camera.,Engin eigindagögn fundust.
No capability warnings recorded yet.,Ekkert strikamerki
No cash expected for this shift.,Ekkert strikamerki fannst fyrir UOM '{0}'
No cash mode configured,Engin útibús-/staðsetningargögn fundust.
No cash movement type is allowed for this POS Profile.,Engin vörumerkisgögn fundust.
No cashier PIN is set yet. Create one now.,Engin inneign gjafakorta í skyndiminni er tiltæk án nettengingar.
No cashier profiles are available for this POS profile yet.,Engin myndavél fannst á þessu tæki.
No cashier-wise discount/void/return activity.,Gakktu úr skugga um að tækið þitt sé með virka myndavél.
No category data found.,Engar getuviðvaranir skráðar ennþá.
No category profitability data found.,Ekki er búist við reiðufé fyrir þessa vakt.
No change returned recorded for this shift.,Engin reiðufjárstilling stillt
No change-allocation invoices match the current filters.,Engin tegund reiðufjárhreyfinga er leyfð fyrir þennan POS prófíl.
No charge head breakdown found.,Ekkert PIN-númer gjaldkera er enn stillt.
No Company Selected,Búðu til einn núna.
No customer sales data found.,Engir gjaldkeraprófílar eru enn tiltækir fyrir þennan POS prófíl.
No day-wise discount/void/return trend.,Enginn gjaldkeraafsláttur/ógildur/skilastarfsemi.
No day-wise payment data found.,Engin flokkagögn fundust.
No day-wise profitability trend found.,Engin arðsemisgögn fyrir flokk fundust.
No day-wise purchase data found.,Engin breyting skilaði skráð fyrir þessa vakt.
No day-wise sales trend found.,Engir úthlutunarreikningar passa við núverandi síur.
No day-wise tax/charges trend found.,Engin sundurliðun á hleðsluhaus fannst.
No dead stock items.,Ekkert fyrirtæki valið
No due date,Engin sölugögn viðskiptavina fundust.
No exact repair match found for this invoice,Enginn daglegur afsláttur/ógildur/ávöxtunarþróun.
No hourly sales trend found for today.,Engin dagleg greiðslugögn fundust.
No invoice activity found.,Engin arðsemisþróun dagsins fannst.
No invoices found,Engin dagleg kaupgögn fundust.
No invoices found. Try different search criteria.,Engin dagleg söluþróun fannst.
No invoices recorded for this shift.,Engin þróun skatta/gjalda daglega fannst.
No item profitability data found.,Engir dauðir lagervörur.
No item sales data found for this period.,Enginn gjalddagi
No items found,Engin nákvæm viðgerðarsamsvörun fannst fyrir þennan reikning
No items in cart,Engin tímabundin söluþróun fannst í dag.
No items with barcodes to print,Engin reikningsvirkni fannst.
No location-wise top item data found.,Engir reikningar fundust
No low stock alerts right now.,Engir reikningar fundust.
No low stock items.,Prófaðu mismunandi leitarskilyrði.
No matching items in cart,Engir reikningar skráðir fyrir þessa vakt.
No month-wise sales trend found.,Engin arðsemisgögn vöru fundust.
No negative stock items.,Engin vörusölugögn fundust fyrir þetta tímabil.
No notifications yet,Engir hlutir fundust
No offline cash movement synced.,Engir hlutir í körfu
No offline invoices pending synchronization,Engir hlutir með strikamerki til að prenta
No offline sync issues recorded yet.,Engin gögn um efstu atriði fundust.
No out-of-stock items.,Engar tilkynningar um lága birgðir eins og er.
No outstanding credit invoices for this shift.,Engar vörur á lager.
No payment collection data found.,Engir samsvarandi hlutir í körfu
No payment rows available on this invoice.,Engin mánaðarleg söluþróun fannst.
No payments registered for this shift.,Engir neikvæðir lagervörur.
No pending balances in this period.,Engar tilkynningar ennþá
No pending offline invoices,Engin ónettengd peningahreyfing samstillt.
No Print Formats Found,Engir ónettengdir reikningar bíða samstillingar
No profiles found for selected scope. Falling back to current profile failed.,Engin ónettengd samstillingarvandamál skráð ennþá.
No recent customer activity found.,Engar uppseldar vörur.
No recent stock entries found.,Engir útistandandi kreditreikningar fyrir þessa vakt.
No records found,Engin greiðslusöfnunargögn fundust.
No reorder suggestions right now.,Engar greiðslulínur tiltækar á þessum reikningi.
No repeat customers in this period.,Engar greiðslur skráðar fyrir þessa vakt.
No response from server,Engar biðstöður á þessu tímabili.
No return invoices found,Engir ótengdir reikningar í bið
No return item trend found.,Ekkert prentsnið fannst
No returnable items found for this invoice,Engir snið fundust fyrir valið umfang.
No returns were processed in this shift.,Mistókst að falla aftur í núverandi prófíl.
No risk activity found.,Engin nýleg virkni viðskiptavina fannst.
No sales activity found for this period.,Engar nýlegar hlutabréfafærslur fundust.
No slow moving items.,Engar skrár fundust
No staff sales activity found.,Engar endurröðunartillögur eins og er.
No stock movement for this period.,Engir endurteknir viðskiptavinir á þessu tímabili.
No submitted cash movements in this shift.,Ekkert svar frá þjóni
No supplier purchases found in this month.,Engir skilareikningar fundust
No suppliers found for this period.,Engin þróun vöruskila fannst.
No sync trigger has run yet in this session.,Engar skilavörur fundust fyrir þennan reikning
No tax head breakdown found.,Engin skil voru afgreidd á þessari vakt.
No top items found for this location.,Engin áhættuvirkni fannst.
No unpaid invoices,Engin söluvirkni fannst fyrir þetta tímabil.
No variant data found.,Engir hlutir sem ganga hægt.
No week-wise sales trend found.,Engin söluvirkni starfsmanna fannst.
No.,Engin hlutabréfahreyfing á þessu tímabili.
Nobile Number,Engar innsendar peningahreyfingar á þessari vakt.
Not available,Engin birgjakaup fundust í þessum mánuði.
Not checked,Engir birgjar fundust fyrir þetta tímabil.
Not selected,Engin samstillingarkveikja hefur keyrt enn í þessari lotu.
Not Set,Engin skatthlutfall fannst.
Notifications,Engir toppvörur fundust fyrir þessa staðsetningu.
Offer,Engir ógreiddir reikningar
Offer Applied,Engin afbrigðisgögn fundust.
Offer criteria exceeded,Engin vikuleg söluþróun fannst.
Offer Item,Nei.
Offer item unavailable,Nobil númer
Offer Removed,Ekki í boði
Offer UOM cannot be changed,Ekki athugað
Offer?,Ekki valið
Offers,Ekki stillt
Offline,Tilkynningar
Offline & Sync,Tilboð
Offline Capabilities,Tilboð sótt
Offline data status refreshed,Farið var yfir tilboðsskilyrði
Offline diagnostics,Tilboðsvara
Offline Invoices,Tilboðsvara ekki tiltæk
Offline invoices status,Tilboð fjarlægt
Offline invoices synced,Ekki er hægt að breyta tilboði UOM
Offline Queue: {0},Tilboð?
Offline rebuild guidance,Tilboð
Offline restore is unavailable for this session.,Ótengdur
Offline selling is available with degraded capabilities.,Ótengdur og samstilltur
Offline snapshot does not match the current POS state.,Ótengdur möguleikar
Offline Status,Gagnastaða án nettengingar endurnýjuð
"Offline, terminal, and system controls",Ótengd greining
OK,Ótengdir reikningar
Online,Staða reikninga án nettengingar
Open actions menu,Ónettengdir reikningar samstilltir
Open balance to collect,Ótengdur biðröð: {0}
Open Customer Display,Leiðbeiningar um endurbyggingu án nettengingar
Open drawer,Endurheimt án nettengingar er ekki tiltæk fyrir þessa lotu.
Open invoices,Sala án nettengingar er fáanleg með skertri getu.
Open Payments?,Skyndimynd án nettengingar passar ekki við núverandi stöðu POS.
Open POS home,Ótengdur staða
Open this screen from POS Menu -> Open Customer Display.,"Ótengdur, flugstöðvar- og kerfisstýringar"
OpenCV image processing enabled - Enhanced barcode detection,Allt í lagi
OpenCV image processing unavailable on this device,Á netinu
OpenCV Off,Opnaðu aðgerðarvalmynd
OpenCV On,Opið jafnvægi til að safna
OpenCV processing disabled,Opnaðu viðskiptavinaskjá
Opening Amount,Opna skúffu
Opening Cash,Opnir reikningar
options,Opna greiðslur?
Order,Opið POS heimili
Original,Opnaðu þennan skjá frá POS valmynd -> Opnaðu viðskiptavinaskjá.
Other,OpenCV myndvinnsla virkjuð - Aukin strikamerkjagreining
Out,OpenCV myndvinnsla er ekki tiltæk á þessu tæki
Out of Stock,OpenCV slökkt
Out of Stock Items,OpenCV Kveikt
Outstanding,OpenCV vinnsla óvirk
Outstanding Credit by Currency,Opnunarupphæð
Overdue,Opnun reiðufé
Overpayment Change,valkosti
Overpayment change deducted: {0},Panta
Packing List,Upprunalegt
Page Format,Annað
Page unavailable offline,Út
Paid,Uppselt
Paid (orig):,Uppseldir vörur
Paid Amount,Framúrskarandi
Paid change cannot be greater than total change!,Útistandandi inneign eftir gjaldmiðli
Paid:,Tímabært
Parent Item,Ofgreiðslubreyting
Partial,Ofgreiðslubreyting dregnar frá: {0}
Partly Paid,Pökkunarlisti
Party Account,Blaðsíðusnið
Party Type,Síða ekki tiltæk án nettengingar
Pause terminal until next cashier,Greitt
PAY,Greitt (upprunalega):
Payment,Greidd upphæð
Payment Account,Greidd breyting getur ekki verið meiri en heildarbreyting!
Payment entries processed for Invoice {0},Greitt:
Payment Entry Type,Foreldri hlutur
Payment History,Hluti
Payment ID,Greitt að hluta
Payment Method Report,Reikningur aðila
Payment Methods,Tegund veislu
Payment of {0} received successfully.,Gerðu hlé á útstöðinni þar til næsti gjaldkeri
Payment Progress,BORGA
Payment Reconciliation,Greiðsla
Payment request status could not be retrieved. Please try again,Greiðslureikningur
Payment Request took too long to respond. Please try requesting for payment again,Greiðslufærslur unnar fyrir reikning {0}
Payment saved offline,Tegund greiðslufærslu
Payment State,Greiðslusaga
Payment Status,Greiðsluauðkenni
Payment submitted but print function could not be executed. Payment name not found.,Greiðslumátaskýrsla
Payment submitted.,Greiðslumáti
Payment Summary,Greiðsla upp á {0} móttekin.
Payments,Framfarir í greiðslum
Payments are not open. Do you want to open payments and submit?,Greiðsluafstemming
Payments by Mode of Payment,Ekki var hægt að sækja stöðu greiðslubeiðni.
PDF,Vinsamlegast reyndu aftur
Peak Hour,Greiðslubeiðni tók of langan tíma að svara.
Peak Memory:,Vinsamlegast reyndu að biðja um greiðslu aftur
Peak Server:,Greiðsla vistuð án nettengingar
Peak:,Greiðsluríki
Pending,Greiðslustaða
Pending Amount,Greiðsla lögð fram en ekki var hægt að framkvæma prentaðgerð.
Pending count updated from {0} to {1},Greiðsluheiti fannst ekki.
Pending Exposure,Greiðsla lögð fram.
Pending Invoices,Greiðsluyfirlit
Pending Ratio,Greiðslur
Pending Sales,Greiðslur eru ekki opnar.
Pending sales: {0} | Cache usage: {1}%,Viltu opna greiðslur og leggja fram?
Pending Sync,Greiðslur eftir greiðslumáta
Pending: {0},PDF
Pending: {0} | Synced: {1} | Draft: {2},Hámarksstund
Per Page,Hámarksminni:
Personal,Hámarksþjónn:
Personal preferences adjust the current cashier experience without changing the active POS route.,Hámark:
PIN confirmation does not match.,Í bið
PIN must be 4 to 8 digits.,Upphæð í bið
Please add at least one item.,Talning í bið uppfærð úr {0} í {1}
Please allow camera access to scan codes,Bíður útsetning
Please enter payment amount,Reikningar í bið
Please fill all required fields,Biðhlutfall
Please make a payment or select a payment,Sala í bið
Please request phone payment or use another payment method,Sala í bið: {0} |
Please select a customer first,Skyndiminninotkun: {1}%
Please select a party,Bíður samstillingar
Please select a party before reconciling.,Í bið: {0}
Please select a valid movement type.,Í bið: {0} |
Please select an invoice,Samstillt: {1} |
Please select company before reconciling.,Drög: {2}
Please set the customer's mobile number,Á síðu
Please try again or enter the item manually.,Persónulegt
Please verify the barcode or check the item's availability.,Persónulegar óskir breyta núverandi upplifun gjaldkera án þess að breyta virku POS-leiðinni.
Points,PIN-staðfesting passar ekki.
Popup blocked. Please allow popups.,PIN-númer verður að vera 4 til 8 tölustafir.
POS,Vinsamlegast bættu við að minnsta kosti einu atriði.
POS controls and maintenance,Vinsamlegast leyfðu myndavélaraðgangi til að skanna kóða
POS Expense is disabled for this POS Profile.,Vinsamlega sláðu inn greiðsluupphæð
POS is running with limited offline prerequisites.,Vinsamlegast fylltu út alla nauðsynlega reiti
POS Profile,Vinsamlegast greiddu eða veldu greiðslu
Position the QR code or barcode within the scanning area,Vinsamlegast biðjið um símagreiðslu eða notaðu annan greiðslumáta
Posting,Vinsamlegast veldu viðskiptavin fyrst
Posting and Price List,Vinsamlegast veldu aðila
Posting Date,Vinsamlega veldu aðila áður en þú gerir afstemmingu.
Preparing background sync,Vinsamlegast veldu gilda hreyfingartegund.
"Press OK to continue offline with a warning, or Cancel to retry.",Vinsamlegast veldu reikning
Previous unit of measure,Vinsamlegast veldu fyrirtæki áður en þú gerir afstemmingu.
Price List,Vinsamlegast stilltu farsímanúmer viðskiptavinarins
Price List Rate,Vinsamlegast reyndu aftur eða sláðu inn hlutinn handvirkt.
Price list rate updated locally only,Vinsamlegast staðfestu strikamerkið eða athugaðu hvort hluturinn sé tiltækur.
Pricing & Discounts,Stig
Pricing Rule,Lokað á sprettiglugga.
Print,Vinsamlegast leyfðu sprettiglugga.
Print Draft,POS
Print Format (Invoice),POS stýringar og viðhald
Print Format (Order),POS kostnaður er óvirkur fyrir þennan POS prófíl.
Print invoice,POS er í gangi með takmarkaðar forsendur án nettengingar.
Print Last Invoice,POS prófíll
Print Purchase Invoice instead of PO,Settu QR kóða eða strikamerki innan skönnunarsvæðisins
Printer,Birting
Processed returns impacting the shift totals,Birting og verðskrá
Processing Payment,Birtingardagur
Processing payment entries for Invoice {0},Undirbýr samstillingu í bakgrunni
Profile,"Ýttu á OK til að halda áfram án nettengingar með viðvörun, eða Hætta við til að reyna aftur."
Profiles,Fyrri mælieining
Profit,Verðskrá
Profit: Invoice Item Estimate,Verðskrá Verð
Profit: Stock Ledger (COGS),Verðlistaverð uppfært eingöngu á staðnum
Profitability Report,Verð og afslættir
Prorated return discount,Verðlagsregla
Purchase Amount,Prenta
Purchase Invoices,Prenta uppkast
Purchase Order created,Prentsnið (reikningur)
Qty,Prentsnið (pöntun)
Qualified,Prentaðu reikning
Quantity,Prentaðu síðasta reikning
Quantity exceeds available stock,Prentaðu innkaupareikning í stað innkaupapöntunar
Quick Actions,Prentari
Quotation {0} is Submitted,Unnin skil sem hafa áhrif á vaktsamtölur
Quotation submitted,Afgreiðsla greiðslu
QZ Tray connected.,Vinnur greiðslufærslur fyrir reikning {0}
QZ Tray is manually disconnected. Press Connect to enable it again.,Prófíll
QZ Tray is not connected.,Snið
QZ Tray Setup,Hagnaður
Rate,Hagnaður: Áætlun reikningsvöru
Rate adjusted to maximum allowed discount,Hagnaður: Hlutabréfabók (COGS)
Ready,Arðsemisskýrsla
Ready to resume,Hlutfallslegur skilaafsláttur
Ready!,Kaupupphæð
Real-time POS insights for retail operations.,Innkaupareikningar
Rebuild Offline Data,Innkaupapöntun búin til
Receive,Magn
Receive now,Hæfur
Received,Magn
Received:,Magn er umfram tiltækt magn
Recent Movement Entries,Fljótar aðgerðir
Recent updates about your invoices,Tilvitnun {0} er lögð fram
Recently Active Customers,Tilboð lögð fram
Rechecking connection,QZ bakki tengdur.
Reconcile payment methods and close shift,QZ bakki er aftengt handvirkt.
Reconciling Payments,Ýttu á Tengja til að virkja það aftur.
"Reconnect and open this page once while online, then offline refreshes will be able to restore it.",QZ bakki er ekki tengdur.
Reconnect online to refresh cached offline data from the server.,Uppsetning QZ bakka
Recreate local offline prerequisites from scratch,Gefa
Recv:,Verð leiðrétt að hámarks leyfilegum afslætti
Redeem,Tilbúið
Redeem / Scan,Tilbúinn til að halda áfram
Redeem Amount,Tilbúið!
Redeem Mode,Rauntíma POS innsýn fyrir smásölurekstur.
Redeemed Amount,Endurbyggja gögn án nettengingar
Redeemed credit cannot be greater than its total.,Taka á móti
Redemption and Totals,Fáðu núna
Reference,Tekið á móti
Refresh,Móttekið:
Refresh Exchange Rate,Nýlegar hreyfifærslur
Refresh Offline Data,Nýlegar uppfærslur um reikninga þína
Refresh Printers,Nýlega virkir viðskiptavinir
Refund,Athugar tengingu aftur
Release Notes,Samræma greiðslumáta og loka vakt
Reload,Samræma greiðslur
Reload customers,"Tengdu aftur og opnaðu þessa síðu einu sinni á netinu, þá munu endurnýjunar án nettengingar geta endurheimt hana."
Reload Items,Tengstu aftur á netinu til að endurnýja skyndiminni ónettengd gögn frá þjóninum.
Reload Now,Endurskapaðu staðbundnar forsendur án nettengingar frá grunni
Reload to apply the latest changes. Your current session will be refreshed.,Rev:
Reload Workflow,Innleysa
Remarks,Innleysa / skanna
Remarks are required.,Innlausnarupphæð
Remove,Innlausnarhamur
Remove barcode item,Innleyst upphæð
Remove cached data and reload the POS app,Innleyst inneign getur ekki verið hærri en heildarfjöldi þess.
Remove item,Innlausn og samtals
Remove Offer,Tilvísun
Reorder / Purchase Suggestions,Endurnýja
Repair Candidate,Endurnýja gengi
Repair Change Allocation,Endurnýjaðu gögn án nettengingar
Repair requires an online connection,Endurnýjaðu prentara
Repaired,Endurgreiðsla
Repairing change allocation,Útgáfuskýringar
Repeat Customers,Endurhlaða
Repeat Rate,Endurhlaða viðskiptavini
Reprint previous transaction,Endurhlaða hluti
Request,Endurhlaða núna
Request ID: {0},Endurhlaða til að nota nýjustu breytingarnar.
Request Payment,Núverandi lota þín verður endurnýjuð.
Requested route: {0},Endurhlaða verkflæði
Required columns cannot be hidden,Athugasemdir
Reset,Athugasemdir eru nauðsynlegar.
Reset item name,Fjarlægja
Reset to Default,Fjarlægðu strikamerki
Resource Health,Fjarlægðu skyndiminni gögn og endurhlaðið POS appið
Restricted,Fjarlægðu hlut
Restricted operational controls for supervisors only.,Fjarlægja tilboð
Retry,Endurpöntun / innkaupatillögur
Retry route,Viðgerðarframbjóðandi
Return,Viðgerð Breyta úthlutun
Return Amount,Viðgerð krefst nettengingar
Return Count,Viðgerð
Return items must have negative quantities,Gerir við breytingu á úthlutun
Return total must be negative,Endurtaktu viðskiptavinir
Return Valid Until,Endurtekið hlutfall
Return window passed,Endurprentaðu fyrri viðskipti
Return without Invoice,Beiðni
Returns,Skilar
Returns / Voids / Discounts,Skil / Ógildir / Afslættir
Returns by Currency,Skil eftir gjaldmiðli
Revenue,Tekjur
Review shift totals before submitting the closing entry,Skoðaðu samtölur vakta áður en þú sendir inn lokafærsluna
Round Off,Round Off
Rows,Raðir
Rows:,Raðir:
Rule,Regla
Sale,Útsala
Sales,Sala
Sales Order {0} is Submitted,Sölupöntun {0} er send
Sales Person and Print,Sölumaður og prentun
Sales Person not found,Söluaðili fannst ekki
Sales processed,Sala afgreidd
Sales Return,Söluskil
Sales Trend Report,Söluþróunarskýrsla
Save,Vista
Save & Clear,Vista og hreinsa
Save as POS Profile Default,Vista sem sjálfgefið POS prófíl
Save Settings,Vista stillingar
Save the selected printer as the POS Profile default so it shows automatically on this setup.,Vistaðu valinn prentara sem sjálfgefið POS prófíl svo hann birtist sjálfkrafa í þessari uppsetningu.
Saved as draft because: {0},Vistað sem drög vegna þess að: {0}
Saving...,Vistar...
Scale barcode detected. Quantity here is the number of labels to print.,Skala strikamerki fannst.
Scale barcode settings are not configured. Using item barcode only.,Magn hér er fjöldi merkimiða sem á að prenta.
Scale template barcode is missing for this item/UOM. Using item barcode only.,Stillingar strikamerkiskvarða eru ekki stilltar.
Scan an existing card and top it up without leaving the payment flow.,Notar eingöngu strikamerki vöru.
Scan Error,Strikamerki mælikvarðasniðmáts vantar fyrir þessa vöru/UOM.
Scan or enter a gift card code to check balance or redeem.,Notar eingöngu strikamerki vöru.
Scan or paste the card code below.,Skannaðu kort sem fyrir er og fylltu á það án þess að fara út úr greiðsluflæðinu.
Scan QR Code/Barcode,Skanna villa
Scan with camera,Skannaðu eða sláðu inn gjafakortskóða til að athuga stöðuna eða innleysa.
Scan-First Flow,Skannaðu eða límdu kortakóðann hér að neðan.
Scanned Code:,Skannaðu QR kóða / strikamerki
Scanning for: {0},Skannaðu með myndavél
Scanning items,Scan-First Flow
Scan-Ready,Skannaður kóði:
Scope,Leitar að: {0}
Scope: All Profiles,Skanna atriði
Scope: Current Profile,Skanna-tilbúið
Scope: Specific Profile,Gildissvið
Search,Gildissvið: Öll snið
Search Account,Gildissvið: Núverandi snið
Search an invoice and continue the return flow without extra steps.,Gildissvið: Sérsniðið snið
Search customer,Leita
Search invoices or customers,Leita að reikningi
Search item,Leitaðu að reikningi og haltu áfram skilaflæðinu án aukaþrepa.
Search item / code,Leitaðu að viðskiptavini
Search items or barcode,Leitaðu að reikningum eða viðskiptavinum
Search Mpesa Payments,Leitaratriði
Search return invoices or customers,Leita að hlut / kóða
Search supplier,Leitaðu að hlutum eða strikamerki
Search unpaid invoices or customers,Leitaðu í Mpesa Payments
Secure context (HTTPS or localhost) is required for camera access.,Leitaðu að skilareikningum eða viðskiptavinum
Secure context (HTTPS) required for camera access. Please use HTTPS to access the camera.,Leita að birgi
Select,Leitaðu að ógreiddum reikningum eða viðskiptavinum
Select a cashier first.,Öruggt samhengi (HTTPS eða localhost) er nauðsynlegt fyrir aðgang að myndavél.
Select a customer,Öruggt samhengi (HTTPS) er krafist fyrir aðgang að myndavél.
Select a customer to use coupon,Vinsamlegast notaðu HTTPS til að fá aðgang að myndavélinni.
Select a printer to use QZ silent printing.,Veldu
Select Batch,Veldu gjaldkera fyrst.
Select Columns to Display,Veldu viðskiptavin
Select items to sell,Veldu viðskiptavin til að nota afsláttarmiða
Select Language,Veldu prentara til að nota QZ hljóðlausa prentun.
Select Payment,Veldu Lotu
Select Payment Account,Veldu Dálka til að sýna
Select printer,Veldu hluti til að selja
Select Return Invoice,Veldu Tungumál
Select S.O,Veldu Greiðsla
Select Sales Orders,Veldu Greiðslureikningur
Select the cashier who is taking over this terminal.,Veldu prentara
Selected,Veldu Skilareikning
Selected movement type is not allowed by POS Profile.,Veldu S.O
Selected Payments,Veldu Sölupantanir
Sensitive actions kept away from quick taps.,Veldu gjaldkerann sem tekur við þessari flugstöð.
Serial,Valið
Serial Numbers,Valin hreyfing er ekki leyfð af POS prófíl.
Server CPU Usage:,Valdar greiðslur
Server Health,Viðkvæmar aðgerðir héldu í burtu frá skjótum krönum.
Server Memory Usage:,Serial
Server Metrics,Raðnúmer
Server Uptime:,Notkun örgjörva miðlara:
Service Charges,Server Health
Session,Minninotkun miðlara:
Set each cashier PIN in the User form and keep terminal members assigned in POS Profile User.,Miðlaramælingar
Settings,Spenntur netþjóns:
Settings in this section update the POS workspace without changing the current route.,Þjónustugjöld
Setup complete!,Þing
Share,Stilltu hvert PIN-númer gjaldkera á eyðublaðinu Notanda og haltu meðlimum útstöðvar úthlutað í POS Profile User.
Shared terminal,Stillingar
Shift Closed Snapshot,Stillingar í þessum hluta uppfæra POS vinnusvæðið án þess að breyta núverandi leið.
Shift Overview,Uppsetningu lokið!
Show,Deila
Show cart on customer-facing screen,Sameiginleg flugstöð
Show last invoice rate,Shift Lokað Snapshot
Show rate info,Vaktayfirlit
Show Repair Candidates,Sýna
Show search tools,Sýna körfu á skjá sem snýr að viðskiptavinum
Show the active cart on a customer-facing screen,Sýna síðasta reikningshlutfall
Showing {0}-{1} of {2},Sýna upplýsingar um verð
Showing 0 of 0,Sýna viðgerðarframbjóðendur
Shows the distribution of invoices per currency,Sýna leitartæki
Sign out of session,Sýndu virku körfuna á skjá sem snýr að viðskiptavinum
Sign out of the current POS session,Sýnir {0}-{1} af {2}
Size:,Sýnir 0 af 0
Skipped Payments,Sýnir dreifingu reikninga á gjaldmiðil
Skipping items without barcodes,Skráðu þig út af fundi
Slow Moving,Skráðu þig út af núverandi POS lotu
Slow Moving Items,Stærð:
Slow Queries:,Sleppt greiðslum
Sold,Sleppir hlutum án strikamerkja
Source,Slow Moving
Source Cash Account (Optional Override),Hægvirkir hlutir
Source Ex. Rate:,Hægar fyrirspurnir:
Source Rate:,Seldur
Specific Profile,Heimild
Split Invoices,Upprunasjóðsreikningur (valfrjáls hnekking)
Staff / Cashier Performance Report,Heimild Ex.
Status,Verð:
Stock,Upprunahlutfall:
Stock Information,Sérstakur prófíll
Stock is lower than requested,Skiptir reikningum
Stock is lower than requested:\n{0},Árangursskýrsla starfsfólks / gjaldkera
Stock Movement Report,Staða
Stock update: {0} has {1} available. Adding {2} will bring the stock below zero.,Stock
Submit,Upplýsingar um hlutabréf
Submit & Print,Birgðir eru minni en óskað var eftir
Submit Deposit,Birgðir eru minni en beðið var um:\n{0}
Submit Expense,Hlutabréfahreyfingarskýrsla
Submitted,Lageruppfærsla: {0} hefur {1} tiltækt.
Submitted Cash Movements,Með því að bæta við {2} verður hlutabréfið undir núll.
Submitted entries,Sendu inn
Successfully scanned:,Senda og prenta
Suggested,Leggðu fram innborgun
Suggested Qty,Sendu inn kostnað
Supervisor Access,Lagt fram
Supervisor permissions unlock issuance and reloads,Lagðar fram peningahreyfingar
Supervisor Tools,Innsendar færslur
Supplier,Tókst að skanna:
Supplier and dates are required.,Lagt til
Supplier Invoices,Ráðlagt magn
Supplier is required.,Aðgangur umsjónarmanns
Supplier name is required,Leyfi umsjónarmanns opnar útgáfu og endurhleðsla
Supplier Payments,Verkfæri umsjónarmanns
Supplier Purchase Summary,Birgir
