Minimum Qty,La quantité maximale de l'offre est de {0}.
Mobile No,Quantité ajustée à la limite autorisée.
Mode,Moyen
Mode of Payment,Menus
Month,Collections méthodologiques
Month Δ,Le tarif minimum autorisé pour cet article offert est de {0}.
Monthly Profit,Quantité minimale
Monthly Sales,Non de portable
Monthly Sales Summary,Mode
Month-wise,Mode de paiement
Most Active Cashiers,Mois
Movement Type,Mois Δ
Movements,Bénéfice mensuel
Multi Currency,Ventes mensuelles
N/A,Résumé des ventes mensuelles
Name,Par mois
Negative Stock,Les caissiers les plus actifs
Negative Stock Items,Type de mouvement
Negative values not allowed,Mouvements
Net,Multi-devises
Net Qty,N/D
Net Sales,Nom
Net Value,Stock négatif
Never,Articles en stock négatif
New changes are ready to load,Valeurs négatives non autorisées
New Item,Filet
New Offer Available,Quantité nette
New PIN,Ventes nettes
New rate,Valeur nette
Next unit of measure,Jamais
No attribute data found.,Les nouvelles modifications sont prêtes à être chargées
No Barcode,Nouvel article
No barcode found for UOM '{0}',Nouvelle offre disponible
No branch/location data found.,Nouveau code PIN
No brand data found.,Nouveau tarif
No cached gift card balance is available offline.,Unité de mesure suivante
No camera found on this device. Please ensure your device has a working camera.,Aucune donnée d'attribut trouvée.
No capability warnings recorded yet.,Pas de code-barres
No cash expected for this shift.,Aucun code-barres trouvé pour l'UdM « {0} »
No cash mode configured,Aucune donnée de succursale/emplacement trouvée.
No cash movement type is allowed for this POS Profile.,Aucune donnée de marque trouvée.
No cashier PIN is set yet. Create one now.,Aucun solde de carte-cadeau mis en cache n'est disponible hors ligne.
No cashier profiles are available for this POS profile yet.,Aucune caméra trouvée sur cet appareil.
No cashier-wise discount/void/return activity.,Veuillez vous assurer que votre appareil dispose d'une caméra fonctionnelle.
No category data found.,Aucun avertissement de capacité enregistré pour le moment.
No category profitability data found.,Aucun cash attendu pour ce changement.
No change returned recorded for this shift.,Aucun mode cash configuré
No change-allocation invoices match the current filters.,Aucun type de mouvement d'espèces n'est autorisé pour ce profil POS.
No charge head breakdown found.,Aucun code PIN de caissier n'est encore défini.
No Company Selected,Créez-en un maintenant.
No customer sales data found.,Aucun profil de caissier n'est encore disponible pour ce profil POS.
No day-wise discount/void/return trend.,Aucune activité de remise/annulation/retour au niveau du caissier.
No day-wise payment data found.,Aucune donnée de catégorie trouvée.
No day-wise profitability trend found.,Aucune donnée de rentabilité de catégorie trouvée.
No day-wise purchase data found.,Aucun changement n'a été enregistré pour ce quart de travail.
No day-wise sales trend found.,Aucune facture de modification-allocation ne correspond aux filtres actuels.
No day-wise tax/charges trend found.,Aucune panne de tête de charge trouvée.
No dead stock items.,Aucune entreprise sélectionnée
No due date,Aucune donnée de vente client trouvée.
No exact repair match found for this invoice,Aucune tendance quotidienne en matière de remise/annulation/retour.
No hourly sales trend found for today.,Aucune donnée de paiement journalière trouvée.
No invoice activity found.,Aucune tendance de rentabilité journalière trouvée.
No invoices found,Aucune donnée d'achat journalière trouvée.
No invoices found. Try different search criteria.,Aucune tendance des ventes journalière trouvée.
No invoices recorded for this shift.,Aucune tendance journalière en matière de taxes/frais n'a été trouvée.
No item profitability data found.,Aucun article en stock mort.
No item sales data found for this period.,Pas de date d'échéance
No items found,Aucune correspondance exacte de réparation trouvée pour cette facture
No items in cart,Aucune tendance horaire des ventes trouvée pour aujourd'hui.
No items with barcodes to print,Aucune activité de facturation trouvée.
No location-wise top item data found.,Aucune facture trouvée
No low stock alerts right now.,Aucune facture trouvée.
No low stock items.,Essayez différents critères de recherche.
No matching items in cart,Aucune facture enregistrée pour ce quart de travail.
No month-wise sales trend found.,Aucune donnée sur la rentabilité des articles trouvée.
No negative stock items.,Aucune donnée de vente d'articles trouvée pour cette période.
No notifications yet,Aucun article trouvé
No offline cash movement synced.,Aucun article dans le panier
No offline invoices pending synchronization,Aucun article avec code-barres à imprimer
No offline sync issues recorded yet.,Aucune donnée d'élément principal par emplacement n'a été trouvée.
No out-of-stock items.,Aucune alerte de stock faible pour le moment.
No outstanding credit invoices for this shift.,Aucun article en faible stock.
No payment collection data found.,Aucun article correspondant dans le panier
No payment rows available on this invoice.,Aucune tendance des ventes mensuelles trouvée.
No payments registered for this shift.,Aucun article en stock négatif.
No pending balances in this period.,Aucune notification pour l'instant
No pending offline invoices,Aucun mouvement de trésorerie hors ligne synchronisé.
No Print Formats Found,Aucune facture hors ligne en attente de synchronisation
No profiles found for selected scope. Falling back to current profile failed.,Aucun problème de synchronisation hors ligne enregistré pour le moment.
No recent customer activity found.,Aucun article en rupture de stock.
No recent stock entries found.,Aucune facture de crédit impayée pour ce quart de travail.
No records found,Aucune donnée de collecte de paiement trouvée.
No reorder suggestions right now.,Aucune ligne de paiement disponible sur cette facture.
No repeat customers in this period.,Aucun paiement enregistré pour ce quart de travail.
No response from server,Aucun solde en attente au cours de cette période.
No return invoices found,Aucune facture hors ligne en attente
No return item trend found.,Aucun format d'impression trouvé
No returnable items found for this invoice,Aucun profil trouvé pour la portée sélectionnée.
No returns were processed in this shift.,Le retour au profil actuel a échoué.
No risk activity found.,Aucune activité client récente trouvée.
No sales activity found for this period.,Aucune entrée de stock récente trouvée.
No slow moving items.,Aucun enregistrement trouvé
No staff sales activity found.,Aucune suggestion de réapprovisionnement pour le moment.
No stock movement for this period.,Aucun client régulier pendant cette période.
No submitted cash movements in this shift.,Aucune réponse du serveur
No supplier purchases found in this month.,Aucune facture de retour trouvée
No suppliers found for this period.,Aucune tendance d'article retourné trouvée.
No sync trigger has run yet in this session.,Aucun article retournable trouvé pour cette facture
No tax head breakdown found.,Aucun retour n'a été traité au cours de ce quart de travail.
No top items found for this location.,Aucune activité à risque trouvée.
No unpaid invoices,Aucune activité commerciale trouvée pour cette période.
No variant data found.,Aucun objet à déplacement lent.
No week-wise sales trend found.,Aucune activité de vente du personnel trouvée.
No.,Aucun mouvement de stock pour cette période.
Nobile Number,Aucun mouvement de trésorerie soumis pour cette équipe.
Not available,Aucun achat fournisseur trouvé ce mois-ci.
Not checked,Aucun fournisseur trouvé pour cette période.
Not selected,Aucun déclencheur de synchronisation n'a encore été exécuté dans cette session.
Not Set,Aucune répartition par tête d'impôt n'a été trouvée.
Notifications,Aucun article phare trouvé pour cet emplacement.
Offer,Aucune facture impayée
Offer Applied,Aucune donnée de variante trouvée.
Offer criteria exceeded,Aucune tendance des ventes hebdomadaire trouvée.
Offer Item,Non.
Offer item unavailable,Numéro noble
Offer Removed,Non disponible
Offer UOM cannot be changed,Non vérifié
Offer?,Non sélectionné
Offers,Non défini
Offline,Notifications
Offline & Sync,Offre
Offline Capabilities,Offre appliquée
Offline data status refreshed,Critères d'offre dépassés
Offline diagnostics,Article offert
Offline Invoices,Article proposé indisponible
Offline invoices status,Offre supprimée
Offline invoices synced,L'UdM de l'offre ne peut pas être modifiée
Offline Queue: {0},Offre ?
Offline rebuild guidance,Offres
Offline restore is unavailable for this session.,Hors ligne
Offline selling is available with degraded capabilities.,Hors ligne et synchronisation
Offline snapshot does not match the current POS state.,Capacités hors ligne
Offline Status,Statut des données hors ligne actualisé
"Offline, terminal, and system controls",Diagnostic hors ligne
OK,Factures hors ligne
Online,Statut des factures hors ligne
Open actions menu,Factures hors ligne synchronisées
Open balance to collect,File d'attente hors ligne : {0}
Open Customer Display,Conseils de reconstruction hors ligne
Open drawer,La restauration hors ligne n'est pas disponible pour cette session.
Open invoices,La vente hors ligne est disponible avec des fonctionnalités dégradées.
Open Payments?,L'instantané hors ligne ne correspond pas à l'état actuel du point de vente.
Open POS home,Statut hors ligne
Open this screen from POS Menu -> Open Customer Display.,"Contrôles hors ligne, du terminal et du système"
OpenCV image processing enabled - Enhanced barcode detection,D'accord
OpenCV image processing unavailable on this device,En ligne
OpenCV Off,Ouvrir le menu des actions
OpenCV On,Solde ouvert à collecter
OpenCV processing disabled,Ouvrir l'affichage client
Opening Amount,Tiroir ouvert
Opening Cash,Factures ouvertes
options,Paiements ouverts ?
Order,Ouvrir la maison du point de vente
Original,Ouvrez cet écran à partir du menu POS -> Ouvrir l'affichage client.
Other,Traitement d'image OpenCV activé - Détection améliorée des codes-barres
Out,Traitement d'image OpenCV indisponible sur cet appareil
Out of Stock,OpenCV désactivé
Out of Stock Items,OpenCV activé
Outstanding,Traitement OpenCV désactivé
Outstanding Credit by Currency,Montant d'ouverture
Overdue,Trésorerie d'ouverture
Overpayment Change,choix
Overpayment change deducted: {0},Commande
Packing List,Originale
Page Format,Autre
Page unavailable offline,Sortie
Paid,En rupture de stock
Paid (orig):,Articles en rupture de stock
Paid Amount,Exceptionnel
Paid change cannot be greater than total change!,Encours de crédit par devise
Paid:,En retard
Parent Item,Modification du trop-payé
Partial,Modification du trop-payé déduite : {0}
Partly Paid,Liste de colisage
Party Account,Format des pages
Party Type,Page indisponible hors connexion
Pause terminal until next cashier,Payé
PAY,Payé (origine) :
Payment,Montant payé
Payment Account,La monnaie payante ne peut pas être supérieure à la monnaie totale !
Payment entries processed for Invoice {0},Payé :
Payment Entry Type,Élément parent
Payment History,Partielle
Payment ID,Partiellement payé
Payment Method Report,Compte de fête
Payment Methods,Type de fête
Payment of {0} received successfully.,Mettre le terminal en pause jusqu'au prochain caissier
Payment Progress,PAYER
Payment Reconciliation,Paiement
Payment request status could not be retrieved. Please try again,Compte de paiement
Payment Request took too long to respond. Please try requesting for payment again,Entrées de paiement traitées pour la facture {0}
Payment saved offline,Type de saisie de paiement
Payment State,Historique des paiements
Payment Status,Identifiant de paiement
Payment submitted but print function could not be executed. Payment name not found.,Rapport sur les méthodes de paiement
Payment submitted.,Méthodes de paiement
Payment Summary,Paiement de {0} reçu avec succès.
Payments,Progression du paiement
Payments are not open. Do you want to open payments and submit?,Rapprochement des paiements
Payments by Mode of Payment,Le statut de la demande de paiement n'a pas pu être récupéré.
PDF,Veuillez réessayer
Peak Hour,La demande de paiement a mis trop de temps à répondre.
Peak Memory:,Veuillez réessayer de demander le paiement
Peak Server:,Paiement enregistré hors ligne
Peak:,État du paiement
Pending,Statut du paiement
Pending Amount,Paiement soumis mais la fonction d'impression n'a pas pu être exécutée.
Pending count updated from {0} to {1},Nom du paiement introuvable.
Pending Exposure,Paiement soumis.
Pending Invoices,Récapitulatif des paiements
Pending Ratio,Paiements
Pending Sales,Les paiements ne sont pas ouverts.
Pending sales: {0} | Cache usage: {1}%,Voulez-vous ouvrir des paiements et les soumettre ?
Pending Sync,Paiements par mode de paiement
Pending: {0},PDF
Pending: {0} | Synced: {1} | Draft: {2},Heure de pointe
Per Page,Mémoire maximale :
Personal,Serveur de pointe :
Personal preferences adjust the current cashier experience without changing the active POS route.,Pic :
PIN confirmation does not match.,En attente
PIN must be 4 to 8 digits.,Montant en attente
Please add at least one item.,Nombre en attente mis à jour de {0} à {1}
Please allow camera access to scan codes,Exposition en attente
Please enter payment amount,Factures en attente
Please fill all required fields,Ratio en attente
Please make a payment or select a payment,Ventes en attente
Please request phone payment or use another payment method,Ventes en attente : {0} |
Please select a customer first,Utilisation du cache : {1} %
Please select a party,En attente de synchronisation
Please select a party before reconciling.,En attente : {0}
Please select a valid movement type.,En attente : {0} |
Please select an invoice,Synchronisé : {1} |
Please select company before reconciling.,Brouillon : {2}
Please set the customer's mobile number,Par page
Please try again or enter the item manually.,Personnel
Please verify the barcode or check the item's availability.,Les préférences personnelles ajustent l’expérience actuelle du caissier sans modifier l’itinéraire actif du point de vente.
Points,La confirmation du code PIN ne correspond pas.
Popup blocked. Please allow popups.,Le code PIN doit comporter de 4 à 8 chiffres.
POS,Veuillez ajouter au moins un élément.
POS controls and maintenance,Veuillez autoriser l'accès à la caméra pour scanner les codes
POS Expense is disabled for this POS Profile.,Veuillez saisir le montant du paiement
POS is running with limited offline prerequisites.,Veuillez remplir tous les champs obligatoires
POS Profile,Veuillez effectuer un paiement ou sélectionner un paiement
Position the QR code or barcode within the scanning area,Veuillez demander un paiement par téléphone ou utiliser un autre mode de paiement
Posting,Veuillez d'abord sélectionner un client
Posting and Price List,Veuillez sélectionner une fête
Posting Date,Veuillez sélectionner une partie avant de procéder à la réconciliation.
Preparing background sync,Veuillez sélectionner un type de mouvement valide.
"Press OK to continue offline with a warning, or Cancel to retry.",Veuillez sélectionner une facture
Previous unit of measure,Veuillez sélectionner une entreprise avant de procéder au rapprochement.
Price List,Veuillez définir le numéro de portable du client
Price List Rate,Veuillez réessayer ou saisir l'élément manuellement.
Price list rate updated locally only,Veuillez vérifier le code-barres ou vérifier la disponibilité de l'article.
Pricing & Discounts,Points
Pricing Rule,Popup bloqué.
Print,Veuillez autoriser les popups.
Print Draft,PDV
Print Format (Invoice),Contrôles et maintenance des points de vente
Print Format (Order),Les dépenses POS sont désactivées pour ce profil POS.
Print invoice,POS fonctionne avec des conditions préalables hors ligne limitées.
Print Last Invoice,Profil PDV
Print Purchase Invoice instead of PO,Positionnez le code QR ou le code-barres dans la zone de numérisation
Printer,Publication
Processed returns impacting the shift totals,Affichage et liste de prix
Processing Payment,Date de publication
Processing payment entries for Invoice {0},Préparation de la synchronisation en arrière-plan
Profile,"Appuyez sur OK pour continuer hors ligne avec un avertissement, ou sur Annuler pour réessayer."
Profiles,Unité de mesure précédente
Profit,Liste de prix
Profit: Invoice Item Estimate,Tarif liste de prix
Profit: Stock Ledger (COGS),Tarif liste de prix mis à jour localement uniquement
Profitability Report,Tarifs et réductions
Prorated return discount,Règle de tarification
Purchase Amount,Imprimer
Purchase Invoices,Imprimer le brouillon
Purchase Order created,Format d'impression (facture)
Qty,Format d'impression (commande)
Qualified,Imprimer la facture
Quantity,Imprimer la dernière facture
Quantity exceeds available stock,Imprimer la facture d'achat au lieu du bon de commande
Quick Actions,Imprimante
Quotation {0} is Submitted,Retours traités ayant un impact sur les totaux des équipes
Quotation submitted,Traitement du paiement
QZ Tray connected.,Traitement des entrées de paiement pour la facture {0}
QZ Tray is manually disconnected. Press Connect to enable it again.,Profil
QZ Tray is not connected.,Profils
QZ Tray Setup,Bénéfice
Rate,Bénéfice : estimation du poste de facture
Rate adjusted to maximum allowed discount,Bénéfice : grand livre des stocks (COGS)
Ready,Rapport de rentabilité
Ready to resume,Remise de retour au prorata
Ready!,Montant de l'achat
Real-time POS insights for retail operations.,Factures d'achat
Rebuild Offline Data,Bon de commande créé
Receive,Quantité
Receive now,Qualifié
Received,Quantité
Received:,La quantité dépasse le stock disponible
Recent Movement Entries,Actions rapides
Recent updates about your invoices,Le devis {0} est soumis
Recently Active Customers,Devis soumis
Rechecking connection,Plateau QZ connecté.
Reconcile payment methods and close shift,Le plateau QZ est déconnecté manuellement.
Reconciling Payments,Appuyez sur Connecter pour l'activer à nouveau.
"Reconnect and open this page once while online, then offline refreshes will be able to restore it.",Le plateau QZ n'est pas connecté.
Reconnect online to refresh cached offline data from the server.,Configuration du bac QZ
Recreate local offline prerequisites from scratch,Tarif
Recv:,Tarif ajusté à la remise maximale autorisée
Redeem,Prêt
Redeem / Scan,Prêt à reprendre
Redeem Amount,Prêt !
Redeem Mode,Informations sur les points de vente en temps réel pour les opérations de vente au détail.
Redeemed Amount,Reconstruire les données hors ligne
Redeemed credit cannot be greater than its total.,Recevoir
Redemption and Totals,Recevez maintenant
Reference,Reçu
Refresh,Reçu :
Refresh Exchange Rate,Entrées de mouvements récentes
Refresh Offline Data,Mises à jour récentes sur vos factures
Refresh Printers,Clients récemment actifs
Refund,Revérification de la connexion
Release Notes,Réconcilier les modes de paiement et clôturer le quart de travail
Reload,Rapprochement des paiements
Reload customers,"Reconnectez-vous et ouvrez cette page une fois en ligne, puis les actualisations hors ligne pourront la restaurer."
Reload Items,Reconnectez-vous en ligne pour actualiser les données hors ligne mises en cache à partir du serveur.
Reload Now,Recréer les prérequis locaux hors ligne à partir de zéro
Reload to apply the latest changes. Your current session will be refreshed.,Réception :
Reload Workflow,Échanger
Remarks,Utiliser/Scanner
Remarks are required.,Montant d'échange
Remove,Mode d'échange
Remove barcode item,Montant échangé
Remove cached data and reload the POS app,Le crédit échangé ne peut pas être supérieur à son total.
Remove item,Rachat et totaux
Remove Offer,Référence
Reorder / Purchase Suggestions,Actualiser
Repair Candidate,Actualiser le taux de change
Repair Change Allocation,Actualiser les données hors ligne
Repair requires an online connection,Actualiser les imprimantes
Repaired,Remboursement
Repairing change allocation,Notes de version
Repeat Customers,Recharger
Repeat Rate,Recharger les clients
Reprint previous transaction,Recharger les éléments
Request,Recharger maintenant
Request ID: {0},Rechargez pour appliquer les dernières modifications.
Request Payment,Votre session en cours sera actualisée.
Requested route: {0},Recharger le flux de travail
Required columns cannot be hidden,Remarques
Reset,Des remarques sont requises.
Reset item name,Supprimer
Reset to Default,Supprimer l'élément de code-barres
Resource Health,Supprimez les données mises en cache et rechargez l'application POS
Restricted,Supprimer l'élément
Restricted operational controls for supervisors only.,Supprimer l'offre
Retry,Récommander / Suggestions d'achat
Retry route,Candidat à la réparation
Return,Allocation de modification de réparation
Return Amount,La réparation nécessite une connexion en ligne
Return Count,Réparé
Return items must have negative quantities,Réparation de l'allocation des modifications
Return total must be negative,Clients réguliers
Return Valid Until,Taux de répétition
Return window passed,Réimprimer la transaction précédente
Return without Invoice,Demande
Returns,Retours
Returns / Voids / Discounts,Retours / Annulations / Remises
Returns by Currency,Retours par devise
Revenue,Revenus
Review shift totals before submitting the closing entry,Examiner les totaux de quart de travail avant de soumettre l'entrée de clôture
Round Off,Arrondir
Rows,Lignes
Rows:,Lignes :
Rule,Règle
Sale,Vente
Sales,Ventes
Sales Order {0} is Submitted,La commande client {0} est soumise
Sales Person and Print,Vendeuse et imprimerie
Sales Person not found,Vendeur introuvable
Sales processed,Ventes traitées
Sales Return,Retour sur ventes
Sales Trend Report,Rapport sur les tendances des ventes
Save,Enregistrer
Save & Clear,Enregistrer et effacer
Save as POS Profile Default,Enregistrer comme profil POS par défaut
Save Settings,Enregistrer les paramètres
Save the selected printer as the POS Profile default so it shows automatically on this setup.,Enregistrez l'imprimante sélectionnée comme profil POS par défaut afin qu'elle s'affiche automatiquement dans cette configuration.
Saved as draft because: {0},Enregistré en tant que brouillon car : {0}
Saving...,Sauvegarde...
Scale barcode detected. Quantity here is the number of labels to print.,Code-barres de balance détecté.
Scale barcode settings are not configured. Using item barcode only.,Quantité ici est le nombre d'étiquettes à imprimer.
Scale template barcode is missing for this item/UOM. Using item barcode only.,Les paramètres du code-barres de la balance ne sont pas configurés.
Scan an existing card and top it up without leaving the payment flow.,Utilisation du code-barres de l'article uniquement.
Scan Error,Le code-barres du modèle de balance est manquant pour cet article/UdM.
Scan or enter a gift card code to check balance or redeem.,Utilisation du code-barres de l'article uniquement.
Scan or paste the card code below.,Scannez une carte existante et rechargez-la sans quitter le flux de paiement.
Scan QR Code/Barcode,Erreur de numérisation
Scan with camera,Scannez ou saisissez le code d'une carte-cadeau pour vérifier le solde ou l'échanger.
Scan-First Flow,Scannez ou collez le code de la carte ci-dessous.
Scanned Code:,Scanner le code QR/code-barres
Scanning for: {0},Numériser avec l'appareil photo
Scanning items,Flux de numérisation en premier
Scan-Ready,Code scanné :
Scope,Recherche : {0}
Scope: All Profiles,Numérisation des éléments
Scope: Current Profile,Prêt pour la numérisation
Scope: Specific Profile,Portée
Search,Portée : Tous les profils
Search Account,Portée : Profil actuel
Search an invoice and continue the return flow without extra steps.,Portée : Profil spécifique
Search customer,Rechercher
Search invoices or customers,Rechercher un compte
Search item,Recherchez une facture et poursuivez le flux de retour sans étapes supplémentaires.
Search item / code,Rechercher un client
Search items or barcode,Rechercher des factures ou des clients
Search Mpesa Payments,Rechercher un élément
Search return invoices or customers,Rechercher un article/un code
Search supplier,Rechercher des articles ou un code-barres
Search unpaid invoices or customers,Rechercher des paiements Mpesa
Secure context (HTTPS or localhost) is required for camera access.,Rechercher des factures de retour ou des clients
Secure context (HTTPS) required for camera access. Please use HTTPS to access the camera.,Rechercher un fournisseur
Select,Rechercher des factures ou des clients impayés
Select a cashier first.,Un contexte sécurisé (HTTPS ou localhost) est requis pour accéder à la caméra.
Select a customer,Contexte sécurisé (HTTPS) requis pour l'accès à la caméra.
Select a customer to use coupon,Veuillez utiliser HTTPS pour accéder à la caméra.
Select a printer to use QZ silent printing.,Sélectionnez
Select Batch,Sélectionnez d’abord un caissier.
Select Columns to Display,Sélectionnez un client
Select items to sell,Sélectionnez un client pour utiliser le coupon
Select Language,Sélectionnez une imprimante pour utiliser l'impression silencieuse QZ.
Select Payment,Sélectionnez un lot
Select Payment Account,Sélectionnez les colonnes à afficher
Select printer,Sélectionnez les articles à vendre
Select Return Invoice,Sélectionnez la langue
Select S.O,Sélectionnez Paiement
Select Sales Orders,Sélectionnez un compte de paiement
Select the cashier who is taking over this terminal.,Sélectionnez une imprimante
Selected,Sélectionnez Retourner la facture
Selected movement type is not allowed by POS Profile.,Sélectionnez SO
Selected Payments,Sélectionnez les commandes clients
Sensitive actions kept away from quick taps.,Sélectionnez le caissier qui reprend ce terminal.
Serial,Sélectionné
Serial Numbers,Le type de mouvement sélectionné n'est pas autorisé par le profil POS.
Server CPU Usage:,Paiements sélectionnés
Server Health,Actions sensibles tenues à l’écart des clics rapides.
Server Memory Usage:,Série
Server Metrics,Numéros de série
Server Uptime:,Utilisation du processeur du serveur :
Service Charges,Santé du serveur
Session,Utilisation de la mémoire du serveur :
Set each cashier PIN in the User form and keep terminal members assigned in POS Profile User.,Métriques du serveur
Settings,Disponibilité du serveur :
Settings in this section update the POS workspace without changing the current route.,Frais de service
Setup complete!,Séance
Share,Définissez chaque code PIN de caissier dans le formulaire Utilisateur et conservez les membres du terminal attribués dans le profil utilisateur POS.
Shared terminal,Paramètres
Shift Closed Snapshot,Les paramètres de cette section mettent à jour l'espace de travail POS sans modifier l'itinéraire actuel.
Shift Overview,Configuration terminée !
Show,Partager
Show cart on customer-facing screen,Borne partagée
Show last invoice rate,Décaler l'instantané fermé
Show rate info,Aperçu du quart de travail
Show Repair Candidates,Afficher
Show search tools,Afficher le panier sur l'écran destiné au client
Show the active cart on a customer-facing screen,Afficher le taux de la dernière facture
Showing {0}-{1} of {2},Afficher les informations sur les tarifs
Showing 0 of 0,Afficher les candidats à la réparation
Shows the distribution of invoices per currency,Afficher les outils de recherche
Sign out of session,Afficher le panier actif sur un écran destiné au client
Sign out of the current POS session,Affichage de {0}-{1} sur {2}
Size:,Afficher 0 sur 0
Skipped Payments,Affiche la répartition des factures par devise
Skipping items without barcodes,Se déconnecter de la session
Slow Moving,Se déconnecter de la session PDV en cours
Slow Moving Items,Taille :
Slow Queries:,Paiements ignorés
Sold,Sauter des articles sans codes-barres
Source,Mouvement lent
Source Cash Account (Optional Override),Objets à déplacement lent
Source Ex. Rate:,Requêtes lentes :
Source Rate:,Vendu
Specific Profile,Source
Split Invoices,Compte de trésorerie source (remplacement facultatif)
Staff / Cashier Performance Report,Source Ex.
Status,Tarif :
Stock,Tarif source :
Stock Information,Profil spécifique
Stock is lower than requested,Fractionner les factures
Stock is lower than requested:\n{0},Rapport de performance du personnel/caissier
Stock Movement Report,Statut
Stock update: {0} has {1} available. Adding {2} will bring the stock below zero.,Actions
Submit,Informations boursières
Submit & Print,Le stock est inférieur à celui demandé
Submit Deposit,Le stock est inférieur à celui demandé :\n{0}
Submit Expense,Rapport sur les mouvements de stock
Submitted,Mise à jour du stock : {0} a {1} disponibles.
Submitted Cash Movements,L'ajout de {2} ramènera le stock en dessous de zéro.
Submitted entries,Soumettre
Successfully scanned:,Soumettre et imprimer
Suggested,Soumettre le dépôt
Suggested Qty,Soumettre une dépense
Supervisor Access,Soumis
Supervisor permissions unlock issuance and reloads,Mouvements de trésorerie soumis
Supervisor Tools,Entrées soumises
Supplier,Numérisé avec succès :
Supplier and dates are required.,Suggéré
Supplier Invoices,Quantité suggérée
Supplier is required.,Accès superviseur
Supplier name is required,Les autorisations du superviseur déverrouillent l'émission et les rechargements
Supplier Payments,Outils de superviseur
Supplier Purchase Summary,Fournisseur
Suppliers,Le fournisseur et les dates sont requis.
Suppliers not found,Factures fournisseurs
Switch Camera,Le fournisseur est requis.
Switch Cashier,Le nom du fournisseur est requis
Switch the POS appearance theme,Paiements des fournisseurs
Switch theme appearance,Récapitulatif des achats fournisseur
Switched to:,Fournisseurs
Sync All Invoices,Fournisseurs introuvables
Sync Offline Cash Movements ({0}),Changer de caméra
Sync Offline Sales,Changer de caissier
Synced {0} offline cash movement(s).,Changer le thème d'apparence du point de vente
Syncing items in background,Changer l'apparence du thème
System / Diagnostics,Passé à :
"System actions are low-frequency maintenance controls such as app info, support diagnostics, and session controls.",Synchroniser toutes les factures
System Information,Synchroniser les mouvements de trésorerie hors ligne ({0})
System Status,Synchroniser les ventes hors ligne
Tables:,{0} mouvements de trésorerie hors ligne synchronisés.
Tap the button below to redeem a gift card during checkout.,Synchronisation des éléments en arrière-plan
Target,Système / Diagnostic
Target Ex. Rate:,"Les actions système sont des contrôles de maintenance à basse fréquence tels que les informations sur les applications, les diagnostics de support et les contrôles de session."
Target Rate:,Informations système
Tax,État du système
Tax / Charges Report,Tableaux :
Tax Heads,Appuyez sur le bouton ci-dessous pour utiliser une carte-cadeau lors du paiement.
Taxable Amount,Cible
Tendered,Cible Ex.
Terminal,Tarif :
Terminal & Devices,Taux cible :
Terminal locked,Taxe
"Terminal tools affect this checkout station, customer-facing displays, and future printer/device controls.",Rapport sur les taxes/frais
Territory not found,Têtes fiscales
The amount paid is not complete,Montant imposable
The app stores data locally for offline use. This is called cache.,Soumis
The invoice stayed in draft. Please review and submit it manually.,Borne
The maximum discount allowed is,Terminaux et appareils
The quantity for {0} has been adjusted to the maximum available stock.,Borne verrouillée
The system could not retrieve the item details. Please try again.,"Les outils de terminal affectent cette station de paiement, les écrans destinés aux clients et les futurs contrôles des imprimantes/périphériques."
These invoices will be synced when connection is restored,Territoire introuvable
This action now opens inside the settings workspace.,Le montant payé n'est pas complet
This coupon already used !,L'application stocke les données localement pour une utilisation hors ligne.
This invoice does not need change-allocation repair,C'est ce qu'on appelle le cache.
This invoice is already repaired,La facture est restée à l'état de brouillon.
This is an item template. Please choose a variant.,Veuillez le vérifier et le soumettre manuellement.
this item,La remise maximale autorisée est
This POS page could not be opened offline because its code was not cached on this terminal yet.,La quantité pour {0} a été ajustée au stock maximum disponible.
This Serial Number {0} has already been added!,Le système n'a pas pu récupérer les détails de l'article.
Threshold,Veuillez réessayer.
Time,Ces factures seront synchronisées lorsque la connexion sera rétablie
Tip: Clear cache regularly to free up space and keep the app fast.,Cette action s'ouvre désormais dans l'espace de travail des paramètres.
Tip: Close unused tabs or apps to reduce lag.,Ce coupon déjà utilisé !
Tip: Monitor slow queries and table size for optimal performance.,Cette facture ne nécessite pas de réparation de modification-allocation
To Be Paid,Cette facture est déjà réparée
To Date,Il s'agit d'un modèle d'élément.
Today,Veuillez choisir une variante.
Today Profit,cet article
Today Sales,Cette page POS n'a pas pu être ouverte hors ligne car son code n'était pas encore mis en cache sur ce terminal.
Toggle navigation drawer,Ce numéro de série {0} a déjà été ajouté !
Toggle Theme,Seuil
Tools,Temps
Tools for customer-facing screens and terminal-specific actions.,Astuce : videz régulièrement le cache pour libérer de l'espace et maintenir l'application rapide.
Top Brand,Astuce : Fermez les onglets ou les applications inutilisés pour réduire le décalage.
Top Category,Astuce : Surveillez les requêtes lentes et la taille des tables pour des performances optimales.
Top Charge Head,À payer
Top Customers,À ce jour
Top Discount,Aujourd'hui
Top Items by Location,Bénéfice d'aujourd'hui
Top Margin,Ventes d'aujourd'hui
Top Pending,Basculer le tiroir de navigation
Top Profit Item,Basculer le thème
Top Return Items,Outils
Top Sales by Cashier,Outils pour les écrans orientés client et les actions spécifiques au terminal.
Top Supplier,Marque supérieure
Top Suppliers by Spend,Catégorie supérieure
Top Tables,Tête de charge supérieure
Top Tax Head,Meilleurs clients
Top Up Amount,Meilleure remise
