"Manage offline tools, terminal controls, and maintenance from one workspace.",Maak nuwe betaling
manual,Bestuur alles
"Manual codes, barcode scans, and QR scans work in the same field",Bestuur en sinchroniseer jou vanlyn transaksies
Manual offline mode is enabled,Bestuur Kassier-PIN
Margin,"Bestuur vanlyn gereedskap, terminaalkontroles en instandhouding vanuit een werkspasie."
Maximum available quantity is {0}. Quantity adjusted to match stock.,handleiding
Maximum discount amount for this offer item is {0}.,"Handleidingkodes, strepieskodeskanderings en QR-skanderings werk in dieselfde veld"
Maximum discount percentage for this offer item is {0}%.,Handmatige vanlynmodus is geaktiveer
Maximum offer quantity is {0}. Quantity adjusted to allowed limit.,Marge
Medium,Maksimum beskikbare hoeveelheid is {0}.
Menu,Hoeveelheid aangepas om by voorraad te pas.
Method-wise Collections,Maksimum afslagbedrag vir hierdie aanboditem is {0}.
Minimum allowed rate for this offer item is {0}.,Maksimum afslagpersentasie vir hierdie aanboditem is {0}%.
Minimum Qty,Maksimum aanbodhoeveelheid is {0}.
Mobile No,Hoeveelheid aangepas tot toegelate limiet.
Mode,Medium
Mode of Payment,Spyskaart
Month,Metode-gewys Versamelings
Month Δ,Minimum toegelate tarief vir hierdie aanboditem is {0}.
Monthly Profit,Minimum hoeveelheid
Monthly Sales,Selfoon nr
Monthly Sales Summary,Modus
Month-wise,Wyse van betaling
Most Active Cashiers,Maand
Movement Type,Maand Δ
Movements,Maandelikse wins
Multi Currency,Maandelikse verkope
N/A,Maandelikse Verkope Opsomming
Name,Maandeliks
Negative Stock,Mees aktiewe kassiere
Negative Stock Items,Beweging Tipe
Negative values not allowed,Bewegings
Net,Multi Geldeenheid
Net Qty,NVT
Net Sales,Naam
Net Value,Negatiewe voorraad
Never,Negatiewe voorraaditems
New changes are ready to load,Negatiewe waardes word nie toegelaat nie
New Item,Netto
New Offer Available,Netto hoeveelheid
New PIN,Netto verkope
New rate,Netto waarde
Next unit of measure,Nooit nie
No attribute data found.,Nuwe veranderinge is gereed om te laai
No Barcode,Nuwe item
No barcode found for UOM '{0}',Nuwe aanbod beskikbaar
No branch/location data found.,Nuwe PIN
No brand data found.,Nuwe koers
No cached gift card balance is available offline.,Volgende maateenheid
No camera found on this device. Please ensure your device has a working camera.,Geen kenmerkdata gevind nie.
No capability warnings recorded yet.,Geen strepieskode nie
No cash expected for this shift.,Geen strepieskode gevind vir UOM '{0}' nie
No cash mode configured,Geen tak-/liggingdata gevind nie.
No cash movement type is allowed for this POS Profile.,Geen handelsmerkdata gevind nie.
No cashier PIN is set yet. Create one now.,Geen gekaste geskenkbewyssaldo is vanlyn beskikbaar nie.
No cashier profiles are available for this POS profile yet.,Geen kamera op hierdie toestel gevind nie.
No cashier-wise discount/void/return activity.,Maak asseblief seker dat jou toestel 'n werkende kamera het.
No category data found.,Geen vermoëwaarskuwings is nog aangeteken nie.
No category profitability data found.,Geen kontant word vir hierdie skof verwag nie.
No change returned recorded for this shift.,Geen kontantmodus opgestel nie
No change-allocation invoices match the current filters.,Geen kontantbewegingstipe word vir hierdie POS-profiel toegelaat nie.
No charge head breakdown found.,Geen kassier-PIN is nog gestel nie.
No Company Selected,Skep nou een.
No customer sales data found.,Geen kassierprofiele is nog vir hierdie POS-profiel beskikbaar nie.
No day-wise discount/void/return trend.,Geen kassier-gewys afslag/ongeldig/terugsendingaktiwiteit nie.
No day-wise payment data found.,Geen kategoriedata gevind nie.
No day-wise profitability trend found.,Geen kategorie winsgewendheid data gevind nie.
No day-wise purchase data found.,Geen verandering teruggestuur is vir hierdie skof aangeteken nie.
No day-wise sales trend found.,Geen verandering-toewysingsfakture pas by die huidige filters nie.
No day-wise tax/charges trend found.,Geen ladingkop uiteensetting gevind nie.
No dead stock items.,Geen maatskappy gekies nie
No due date,Geen klantverkoopdata gevind nie.
No exact repair match found for this invoice,Geen daggewyse afslag/leemte/opgawe-tendens nie.
No hourly sales trend found for today.,Geen daggewyse betalingsdata gevind nie.
No invoice activity found.,Geen dagwyse winsgewendheidstendens gevind nie.
No invoices found,Geen daggewyse aankoopdata gevind nie.
No invoices found. Try different search criteria.,Geen daggewyse verkoopsneiging gevind nie.
No invoices recorded for this shift.,Geen dagwyse belasting-/koste-neiging gevind nie.
No item profitability data found.,Geen dooie voorraad items.
No item sales data found for this period.,Geen sperdatum nie
No items found,Geen presiese herstelpassing gevind vir hierdie faktuur nie
No items in cart,Geen uurlikse verkoopsneiging vir vandag gevind nie.
No items with barcodes to print,Geen faktuuraktiwiteit gevind nie.
No location-wise top item data found.,Geen fakture gevind nie
No low stock alerts right now.,Geen fakture gevind nie.
No low stock items.,Probeer verskillende soekkriteria.
No matching items in cart,Geen fakture is vir hierdie skof aangeteken nie.
No month-wise sales trend found.,Geen itemwinsgewendheiddata gevind nie.
No negative stock items.,Geen itemverkopedata vir hierdie tydperk gevind nie.
No notifications yet,Geen items gevind nie
No offline cash movement synced.,Geen items in kar nie
No offline invoices pending synchronization,Geen items met strepieskodes om te druk nie
No offline sync issues recorded yet.,Geen ligginggewys topitemdata gevind nie.
No out-of-stock items.,Geen lae voorraad waarskuwings op die oomblik nie.
No outstanding credit invoices for this shift.,Geen lae voorraad items.
No payment collection data found.,Geen bypassende items in die mandjie nie
No payment rows available on this invoice.,Geen maandgewyse verkoopsneiging gevind nie.
No payments registered for this shift.,Geen negatiewe voorraaditems nie.
No pending balances in this period.,Nog geen kennisgewings nie
No pending offline invoices,Geen vanlyn kontantbeweging gesinkroniseer nie.
No Print Formats Found,Geen vanlyn fakture hangende sinchronisasie nie
No profiles found for selected scope. Falling back to current profile failed.,Geen vanlyn sinkroniseringkwessies is nog aangeteken nie.
No recent customer activity found.,Geen uit-voorraad items nie.
No recent stock entries found.,Geen uitstaande kredietfakture vir hierdie skof nie.
No records found,Geen betalingsinvorderingsdata gevind nie.
No reorder suggestions right now.,Geen betalingrye beskikbaar op hierdie faktuur nie.
No repeat customers in this period.,Geen betalings geregistreer vir hierdie skof nie.
No response from server,Geen hangende saldo's in hierdie tydperk nie.
No return invoices found,Geen hangende vanlyn fakture nie
No return item trend found.,Geen drukformate gevind nie
No returnable items found for this invoice,Geen profiele gevind vir geselekteerde omvang nie.
No returns were processed in this shift.,Kon nie terugval na huidige profiel nie.
No risk activity found.,Geen onlangse klantaktiwiteit gevind nie.
No sales activity found for this period.,Geen onlangse voorraadinskrywings gevind nie.
No slow moving items.,Geen rekords gevind nie
No staff sales activity found.,Geen herrangskikvoorstelle op die oomblik nie.
No stock movement for this period.,Geen herhalende kliënte in hierdie tydperk nie.
No submitted cash movements in this shift.,Geen reaksie vanaf bediener nie
No supplier purchases found in this month.,Geen terugstuurfakture gevind nie
No suppliers found for this period.,Geen terugkeeritemneiging gevind nie.
No sync trigger has run yet in this session.,Geen terugstuurbare items vir hierdie faktuur gevind nie
No tax head breakdown found.,Geen opgawes is in hierdie skof verwerk nie.
No top items found for this location.,Geen risiko-aktiwiteit gevind nie.
No unpaid invoices,Geen verkoopsaktiwiteit vir hierdie tydperk gevind nie.
No variant data found.,Geen stadig bewegende items nie.
No week-wise sales trend found.,Geen personeelverkoopaktiwiteit gevind nie.
No.,Geen voorraadbeweging vir hierdie tydperk nie.
Nobile Number,Geen kontantbewegings ingedien in hierdie skof nie.
Not available,Geen verskaffer-aankope in hierdie maand gevind nie.
Not checked,Geen verskaffers vir hierdie tydperk gevind nie.
Not selected,Geen sinkroniseringsneller het nog in hierdie sessie geloop nie.
Not Set,Geen belastingkop-uiteensetting gevind nie.
Notifications,Geen topitems vir hierdie ligging gevind nie.
Offer,Geen onbetaalde fakture nie
Offer Applied,Geen variantdata gevind nie.
Offer criteria exceeded,Geen weekgewyse verkoopsneiging gevind nie.
Offer Item,Nee.
Offer item unavailable,Nobile nommer
Offer Removed,Nie beskikbaar nie
Offer UOM cannot be changed,Nie nagegaan nie
Offer?,Nie gekies nie
Offers,Nie gestel nie
Offline,Kennisgewings
Offline & Sync,Bied aan
Offline Capabilities,Aanbod toegepas
Offline data status refreshed,Aanbodkriteria oorskry
Offline diagnostics,Bied item
Offline Invoices,Bieditem nie beskikbaar nie
Offline invoices status,Aanbieding verwyder
Offline invoices synced,Aanbod UOM kan nie verander word nie
Offline Queue: {0},Bied aan?
Offline rebuild guidance,Aanbiedings
Offline restore is unavailable for this session.,Vanlyn
Offline selling is available with degraded capabilities.,Vanlyn en sinkroniseer
Offline snapshot does not match the current POS state.,Vanlyn vermoëns
Offline Status,Vanlyn datastatus herlaai
"Offline, terminal, and system controls",Vanlyn diagnostiek
OK,Vanlyn fakture
Online,Vanlyn fakturestatus
Open actions menu,Vanlyn fakture gesinkroniseer
Open balance to collect,Vanlyn waglys: {0}
Open Customer Display,Vanlyn herbou leiding
Open drawer,Vanlyn herstel is nie vir hierdie sessie beskikbaar nie.
Open invoices,Vanlyn verkope is beskikbaar met verswakte vermoëns.
Open Payments?,Vanlyn momentopname stem nie ooreen met die huidige POS-toestand nie.
Open POS home,Vanlyn status
Open this screen from POS Menu -> Open Customer Display.,"Vanlyn, terminale en stelselkontroles"
OpenCV image processing enabled - Enhanced barcode detection,OK
OpenCV image processing unavailable on this device,Aanlyn
OpenCV Off,Maak handelinge-kieslys oop
OpenCV On,Oop balans om in te samel
OpenCV processing disabled,Maak klanteskerm oop
Opening Amount,Maak laai oop
Opening Cash,Oop fakture
options,Maak betalings oop?
Order,Maak POS-huis oop
Original,Maak hierdie skerm oop vanaf POS-kieslys -> Maak klanteskerm oop.
Other,OpenCV-beeldverwerking geaktiveer - Verbeterde strepieskode-opsporing
Out,OpenCV-beeldverwerking is nie op hierdie toestel beskikbaar nie
Out of Stock,OpenCV af
Out of Stock Items,OpenCV Aan
Outstanding,OpenCV-verwerking gedeaktiveer
Outstanding Credit by Currency,Openingsbedrag
Overdue,Opening Kontant
Overpayment Change,opsies
Overpayment change deducted: {0},Bestel
Packing List,Oorspronklik
Page Format,Ander
Page unavailable offline,Uit
Paid,Uit voorraad
Paid (orig):,Uit voorraad items
Paid Amount,Uitstaande
Paid change cannot be greater than total change!,Uitstaande krediet volgens geldeenheid
Paid:,Agterstallig
Parent Item,Oorbetaling Verandering
Partial,Oorbetalingverandering afgetrek: {0}
Partly Paid,Paklys
Party Account,Bladsyformaat
Party Type,Bladsy nie vanlyn beskikbaar nie
Pause terminal until next cashier,Betaal
PAY,Betaal (oorspronklik):
Payment,Betaalde bedrag
Payment Account,Betaalde verandering kan nie groter as totale verandering wees nie!
Payment entries processed for Invoice {0},Betaal:
Payment Entry Type,Ouer item
Payment History,Gedeeltelik
Payment ID,Gedeeltelik Betaal
Payment Method Report,Party Rekening
Payment Methods,Partytjie Tipe
Payment of {0} received successfully.,Pouse terminaal tot volgende kassier
Payment Progress,BETAAL
Payment Reconciliation,Betaling
Payment request status could not be retrieved. Please try again,Betaalrekening
Payment Request took too long to respond. Please try requesting for payment again,Betalingsinskrywings verwerk vir faktuur {0}
Payment saved offline,Tipe betalingsinskrywing
Payment State,Betaling Geskiedenis
Payment Status,Betaling ID
Payment submitted but print function could not be executed. Payment name not found.,Betaalmetodeverslag
Payment submitted.,Betaalmetodes
Payment Summary,Betaling van {0} is suksesvol ontvang.
Payments,Betalingsvordering
Payments are not open. Do you want to open payments and submit?,Betalingsversoening
Payments by Mode of Payment,Betalingsversoekstatus kon nie herwin word nie.
PDF,Probeer asseblief weer
Peak Hour,Betalingsversoek het te lank geneem om te reageer.
Peak Memory:,Probeer asseblief weer om betaling te versoek
Peak Server:,Betaling vanlyn gestoor
Peak:,Betaling Staat
Pending,Betaling Status
Pending Amount,Betaling ingedien maar drukfunksie kon nie uitgevoer word nie.
Pending count updated from {0} to {1},Betaling se naam nie gevind nie.
Pending Exposure,Betaling ingedien.
Pending Invoices,Betalingsopsomming
Pending Ratio,Betalings
Pending Sales,Betalings is nie oop nie.
Pending sales: {0} | Cache usage: {1}%,Wil jy betalings oopmaak en indien?
Pending Sync,Betalings volgens betalingswyse
Pending: {0},PDF
Pending: {0} | Synced: {1} | Draft: {2},Spitsuur
Per Page,Piek geheue:
Personal,Piekbediener:
Personal preferences adjust the current cashier experience without changing the active POS route.,Piek:
PIN confirmation does not match.,Hangende
PIN must be 4 to 8 digits.,Hangende bedrag
Please add at least one item.,Hangende telling opgedateer van {0} na {1}
Please allow camera access to scan codes,Hangende blootstelling
Please enter payment amount,Hangende fakture
Please fill all required fields,Hangende verhouding
Please make a payment or select a payment,Hangende verkope
Please request phone payment or use another payment method,Hangende verkope: {0} |
Please select a customer first,Kasgebruik: {1}%
Please select a party,Hangende sinkronisering
Please select a party before reconciling.,Hangende: {0}
Please select a valid movement type.,Hangende: {0} |
Please select an invoice,Gesinkroniseer: {1} |
Please select company before reconciling.,Konsep: {2}
Please set the customer's mobile number,Per bladsy
Please try again or enter the item manually.,Persoonlik
Please verify the barcode or check the item's availability.,Persoonlike voorkeure pas die huidige kassier-ervaring aan sonder om die aktiewe POS-roete te verander.
Points,PIN-bevestiging stem nie ooreen nie.
Popup blocked. Please allow popups.,PIN moet 4 tot 8 syfers wees.
POS,Voeg asseblief ten minste een item by.
POS controls and maintenance,Laat asseblief kameratoegang toe om kodes te skandeer
POS Expense is disabled for this POS Profile.,Voer asseblief betalingsbedrag in
POS is running with limited offline prerequisites.,Vul asseblief alle vereiste velde in
POS Profile,Maak asseblief 'n betaling of kies 'n betaling
Position the QR code or barcode within the scanning area,Versoek asseblief telefoonbetaling of gebruik 'n ander betaalmetode
Posting,Kies asseblief eers 'n kliënt
Posting and Price List,Kies asseblief 'n partytjie
Posting Date,Kies asseblief 'n party voor versoening.
Preparing background sync,Kies asseblief 'n geldige tipe beweging.
"Press OK to continue offline with a warning, or Cancel to retry.",Kies asseblief 'n faktuur
Previous unit of measure,Kies asseblief maatskappy voor versoening.
Price List,Stel asseblief die kliënt se selfoonnommer
Price List Rate,Probeer asseblief weer of voer die item handmatig in.
Price list rate updated locally only,Verifieer asseblief die strepieskode of kontroleer die item se beskikbaarheid.
Pricing & Discounts,Punte
Pricing Rule,Opspringer is geblokkeer.
Print,Laat asseblief opspringers toe.
Print Draft,POS
Print Format (Invoice),POS kontroles en instandhouding
Print Format (Order),POS-uitgawe is gedeaktiveer vir hierdie POS-profiel.
Print invoice,POS werk met beperkte vanlyn voorvereistes.
Print Last Invoice,POS-profiel
Print Purchase Invoice instead of PO,Plaas die QR-kode of strepieskode binne die skandeerarea
Printer,Plaas
Processed returns impacting the shift totals,Plasing en pryslys
Processing Payment,Posdatum
Processing payment entries for Invoice {0},Berei tans agtergrondsinkronisering voor
Profile,"Druk OK om vanlyn voort te gaan met 'n waarskuwing, of Kanselleer om weer te probeer."
Profiles,Vorige maateenheid
Profit,Pryslys
Profit: Invoice Item Estimate,Pryslys Tarief
Profit: Stock Ledger (COGS),Pryslyskoers slegs plaaslik opgedateer
Profitability Report,Pryse en afslag
Prorated return discount,Prysreël
Purchase Amount,Druk
Purchase Invoices,Druk konsep
Purchase Order created,Drukformaat (faktuur)
Qty,Drukformaat (bestelling)
Qualified,Druk faktuur
Quantity,Druk laaste faktuur
Quantity exceeds available stock,Druk Aankoopfaktuur in plaas van PO
Quick Actions,Drukker
Quotation {0} is Submitted,Verwerkte opbrengste wat die skoftotale beïnvloed
Quotation submitted,Verwerking van betaling
QZ Tray connected.,Verwerk tans betalingsinskrywings vir faktuur {0}
QZ Tray is manually disconnected. Press Connect to enable it again.,Profiel
QZ Tray is not connected.,Profiele
QZ Tray Setup,Wins
Rate,Wins: faktuuritem skatting
Rate adjusted to maximum allowed discount,Wins: Voorraadgrootboek (COGS)
Ready,Winsgewendheidsverslag
Ready to resume,Proportionele opbrengs afslag
Ready!,Aankoopbedrag
Real-time POS insights for retail operations.,Aankoopfakture
Rebuild Offline Data,Aankoopbestelling geskep
Receive,Aantal
Receive now,Gekwalifiseerd
Received,Hoeveelheid
Received:,Hoeveelheid oorskry beskikbare voorraad
Recent Movement Entries,Vinnige aksies
Recent updates about your invoices,Kwotasie {0} is ingedien
Recently Active Customers,Kwotasie ingedien
Rechecking connection,QZ Skinkbord gekoppel.
Reconcile payment methods and close shift,QZ Tray is met die hand ontkoppel.
Reconciling Payments,Druk Connect om dit weer te aktiveer.
"Reconnect and open this page once while online, then offline refreshes will be able to restore it.",QZ Tray is nie gekoppel nie.
Reconnect online to refresh cached offline data from the server.,QZ-skinkbordopstelling
Recreate local offline prerequisites from scratch,Beoordeel
Recv:,Tarief aangepas tot maksimum toegelate afslag
Redeem,Gereed
Redeem / Scan,Gereed om te hervat
Redeem Amount,Klaar!
Redeem Mode,Intydse POS-insigte vir kleinhandelbedrywighede.
Redeemed Amount,Herbou vanlyn data
Redeemed credit cannot be greater than its total.,Ontvang
Redemption and Totals,Ontvang nou
Reference,Ontvang
Refresh,Ontvang:
Refresh Exchange Rate,Onlangse Bewegingsinskrywings
Refresh Offline Data,Onlangse opdaterings oor jou fakture
Refresh Printers,Onlangs aktiewe kliënte
Refund,Kontroleer tans verbinding
Release Notes,Versoen betaalmetodes en maak skof toe
Reload,Rekonsilierende betalings
Reload customers,"Herkoppel en maak hierdie bladsy een keer oop terwyl jy aanlyn is, dan sal vanlyn herlaai dit kan herstel."
Reload Items,Herkoppel aanlyn om vanlyn data in die kas van die bediener af te verfris.
Reload Now,Herskep plaaslike vanlyn voorvereistes van nuuts af
Reload to apply the latest changes. Your current session will be refreshed.,Rev:
Reload Workflow,Verlos
Remarks,Gebruik / Skandeer
Remarks are required.,Losbedrag
Remove,Gebruik modus
Remove barcode item,Afgekoopte Bedrag
Remove cached data and reload the POS app,Afgeloste krediet kan nie groter as die totaal daarvan wees nie.
Remove item,Verlossing en Totale
Remove Offer,Verwysing
Reorder / Purchase Suggestions,Verfris
Repair Candidate,Verfris Wisselkoers
Repair Change Allocation,Herlaai vanlyn data
Repair requires an online connection,Verfris drukkers
Repaired,Terugbetaling
Repairing change allocation,Vrystellingsaantekeninge
Repeat Customers,Herlaai
Repeat Rate,Herlaai kliënte
Reprint previous transaction,Herlaai items
Request,Herlaai nou
Request ID: {0},Herlaai om die jongste veranderinge toe te pas.
Request Payment,Jou huidige sessie sal verfris word.
Requested route: {0},Herlaai werkvloei
Required columns cannot be hidden,Opmerkings
Reset,Opmerkings word vereis.
Reset item name,Verwyder
Reset to Default,Verwyder strepieskode-item
Resource Health,Verwyder data in die kas en herlaai die POS-toepassing
Restricted,Verwyder item
Restricted operational controls for supervisors only.,Verwyder aanbod
Retry,Herbestel / aankoopvoorstelle
Retry route,Herstel kandidaat
Return,Herstel Verander Toewysing
Return Amount,Herstelwerk vereis 'n aanlynverbinding
Return Count,Herstel
Return items must have negative quantities,Herstel verandering toewysing
Return total must be negative,Herhaal kliënte
Return Valid Until,Herhaal koers
Return window passed,Herdruk vorige transaksie
Return without Invoice,Versoek
Returns,Returns
Returns / Voids / Discounts,Terugsendings / Leegtes / Afslag
Returns by Currency,Opbrengste volgens geldeenheid
Revenue,Inkomste
Review shift totals before submitting the closing entry,Hersien skoftotale voordat die sluitingsinskrywing ingedien word
Round Off,Rond af
Rows,Rye
Rows:,Rye:
Rule,Reël
Sale,Uitverkoping
Sales,Verkope
Sales Order {0} is Submitted,Verkoopbestelling {0} word ingedien
Sales Person and Print,Verkoopspersoon en drukwerk
Sales Person not found,Verkoopspersoon nie gevind nie
Sales processed,Verkope verwerk
Sales Return,Verkoopsopgawe
Sales Trend Report,Verkoopstendensverslag
Save,Stoor
Save & Clear,Stoor & Vee uit
Save as POS Profile Default,Stoor as POS-profiel verstek
Save Settings,Stoor instellings
Save the selected printer as the POS Profile default so it shows automatically on this setup.,Stoor die geselekteerde drukker as die POS-profiel verstek sodat dit outomaties op hierdie opstelling wys.
Saved as draft because: {0},Gestoor as konsep omdat: {0}
Saving...,Stoor tans …
Scale barcode detected. Quantity here is the number of labels to print.,Skaal strepieskode bespeur.
Scale barcode settings are not configured. Using item barcode only.,Hoeveelheid hier is die aantal etikette om te druk.
Scale template barcode is missing for this item/UOM. Using item barcode only.,Skaal strepieskode-instellings is nie opgestel nie.
Scan an existing card and top it up without leaving the payment flow.,Gebruik slegs item strepieskode.
Scan Error,Skaal sjabloon strepieskode ontbreek vir hierdie item/UOM.
Scan or enter a gift card code to check balance or redeem.,Gebruik slegs item strepieskode.
Scan or paste the card code below.,Skandeer 'n bestaande kaart en vul dit aan sonder om die betalingsvloei te verlaat.
Scan QR Code/Barcode,Skandeerfout
Scan with camera,Skandeer of voer 'n geskenkbewyskode in om balans na te gaan of te gebruik.
Scan-First Flow,Skandeer of plak die kaartkode hieronder.
Scanned Code:,Skandeer QR-kode/strepieskode
Scanning for: {0},Skandeer met kamera
Scanning items,Skandeer-eerste vloei
Scan-Ready,Geskandeerde kode:
Scope,Skandeer tans vir: {0}
Scope: All Profiles,Skandeer items
Scope: Current Profile,Skandeer-gereed
Scope: Specific Profile,Omvang
Search,Omvang: Alle profiele
Search Account,Bestek: Huidige profiel
Search an invoice and continue the return flow without extra steps.,Bestek: Spesifieke profiel
Search customer,Soek
Search invoices or customers,Soek rekening
Search item,Soek 'n faktuur en gaan voort met die terugkeervloei sonder ekstra stappe.
Search item / code,Soek kliënt
Search items or barcode,Soek fakture of kliënte
Search Mpesa Payments,Soek item
Search return invoices or customers,Soek item / kode
Search supplier,Soek items of strepieskode
Search unpaid invoices or customers,Soek Mpesa Payments
Secure context (HTTPS or localhost) is required for camera access.,Soek terugstuurfakture of kliënte
Secure context (HTTPS) required for camera access. Please use HTTPS to access the camera.,Soek verskaffer
Select,Soek onbetaalde fakture of kliënte
Select a cashier first.,Veilige konteks (HTTPS of localhost) word vereis vir kameratoegang.
Select a customer,Veilige konteks (HTTPS) word vereis vir kameratoegang.
Select a customer to use coupon,Gebruik asseblief HTTPS om toegang tot die kamera te kry.
Select a printer to use QZ silent printing.,Kies
Select Batch,Kies eers 'n kassier.
Select Columns to Display,Kies 'n kliënt
Select items to sell,Kies 'n kliënt om koepon te gebruik
Select Language,Kies 'n drukker om QZ-stille drukwerk te gebruik.
Select Payment,Kies Batch
Select Payment Account,Kies kolomme om te vertoon
Select printer,Kies items om te verkoop
Select Return Invoice,Kies Taal
Select S.O,Kies Betaling
Select Sales Orders,Kies Betaalrekening
Select the cashier who is taking over this terminal.,Kies drukker
Selected,Kies Retourfaktuur
Selected movement type is not allowed by POS Profile.,Kies S.O
Selected Payments,Select Sales Orders
Sensitive actions kept away from quick taps.,Kies die kassier wat hierdie terminaal oorneem.
Serial,Gekies
Serial Numbers,Geselekteerde bewegingstipe word nie deur POS-profiel toegelaat nie.
Server CPU Usage:,Geselekteerde betalings
Server Health,Sensitiewe optrede weggehou van vinnige krane.
Server Memory Usage:,Reeks
Server Metrics,Reeksnommers
Server Uptime:,Bediener SVE-gebruik:
Service Charges,Bedienergesondheid
Session,Bedienergeheuegebruik:
Set each cashier PIN in the User form and keep terminal members assigned in POS Profile User.,Bediener statistieke
Settings,Bediener Uptyd:
Settings in this section update the POS workspace without changing the current route.,Diensheffings
Setup complete!,Sessie
Share,Stel elke kassier-PIN in die Gebruikervorm en hou terminaallede toegewys in POS-profielgebruiker.
Shared terminal,Instellings
Shift Closed Snapshot,Instellings in hierdie afdeling werk die POS-werkspasie op sonder om die huidige roete te verander.
Shift Overview,Opstelling voltooi!
Show,Deel
Show cart on customer-facing screen,Gedeelde terminaal
Show last invoice rate,Skuif Geslote Snapshot
Show rate info,Shift Oorsig
Show Repair Candidates,Wys
Show search tools,Wys mandjie op kliëntgerigte skerm
Show the active cart on a customer-facing screen,Toon laaste faktuurkoers
Showing {0}-{1} of {2},Wys tariefinligting
Showing 0 of 0,Wys Herstelkandidate
Shows the distribution of invoices per currency,Wys soekinstrumente
Sign out of session,Wys die aktiewe wa op 'n kliëntgerigte skerm
Sign out of the current POS session,Wys tans {0}-{1} van {2}
Size:,Wys 0 van 0
Skipped Payments,Toon die verspreiding van fakture per geldeenheid
Skipping items without barcodes,Meld uit sessie
Slow Moving,Meld uit die huidige POS-sessie
Slow Moving Items,Grootte:
Slow Queries:,Betalings oorgeslaan
Sold,Slaan items oor sonder strepieskodes
Source,Stadig beweeg
Source Cash Account (Optional Override),Stadig bewegende items
Source Ex. Rate:,Stadige navrae:
Source Rate:,Verkoop
Specific Profile,Bron
Split Invoices,Bronkontantrekening (opsionele ignorering)
Staff / Cashier Performance Report,Bron Ex.
Status,Koers:
Stock,Bronkoers:
Stock Information,Spesifieke profiel
Stock is lower than requested,Verdeel fakture
Stock is lower than requested:\n{0},Personeel / Kassier Prestasieverslag
Stock Movement Report,Status
Stock update: {0} has {1} available. Adding {2} will bring the stock below zero.,Voorraad
Submit,Voorraadinligting
Submit & Print,Voorraad is laer as wat versoek is
Submit Deposit,Voorraad is laer as wat versoek is:\n{0}
Submit Expense,Aandelebewegingsverslag
Submitted,Voorraadopdatering: {0} het {1} beskikbaar.
Submitted Cash Movements,"Deur {2} by te voeg, sal die voorraad onder nul bring."
Submitted entries,Dien in
Successfully scanned:,Dien in en druk
Suggested,Dien deposito in
Suggested Qty,Dien uitgawe in
Supervisor Access,Ingedien
Supervisor permissions unlock issuance and reloads,Kontantbewegings ingedien
Supervisor Tools,Ingediende inskrywings
Supplier,Suksesvol geskandeer:
Supplier and dates are required.,Voorgestel
Supplier Invoices,Voorgestelde hoeveelheid
Supplier is required.,Toesighouer Toegang
Supplier name is required,Toesighouertoestemmings ontsluit uitreiking en herlaai
Supplier Payments,Toesighouer gereedskap
Supplier Purchase Summary,Verskaffer
Suppliers,Verskaffer en datums word vereis.
Suppliers not found,Verskaffersfakture
Switch Camera,Verskaffer word vereis.
Switch Cashier,Verskaffernaam word vereis
Switch the POS appearance theme,Verskafferbetalings
Switch theme appearance,Verskafferaankoopopsomming
Switched to:,Verskaffers
Sync All Invoices,Verskaffers nie gevind nie
Sync Offline Cash Movements ({0}),Skakel kamera
Sync Offline Sales,Skakel Kassier
Synced {0} offline cash movement(s).,Verander die POS-voorkomstema
Syncing items in background,Verander tema-voorkoms
System / Diagnostics,Oorgeskakel na:
"System actions are low-frequency maintenance controls such as app info, support diagnostics, and session controls.",Sinkroniseer alle fakture
System Information,Sinkroniseer vanlyn kontantbewegings ({0})
System Status,Sinkroniseer vanlyn verkope
Tables:,Gesinkroniseer {0} vanlyn kontantbeweging(s).
Tap the button below to redeem a gift card during checkout.,Sinkroniseer items in agtergrond
Target,Stelsel / Diagnostiek
Target Ex. Rate:,"Stelselhandelinge is laefrekwensie-instandhoudingskontroles soos programinligting, ondersteuningsdiagnostiek en sessiekontroles."
Target Rate:,Stelselinligting
Tax,Stelsel Status
Tax / Charges Report,Tabelle:
Tax Heads,Tik die knoppie hieronder om 'n geskenkbewys tydens afhandeling te gebruik.
Taxable Amount,Teiken
Tendered,Teiken Bv.
Terminal,Koers:
Terminal & Devices,Teikenkoers:
Terminal locked,Belasting
"Terminal tools affect this checkout station, customer-facing displays, and future printer/device controls.",Belasting / Koste Verslag
Territory not found,Belastinghoofde
The amount paid is not complete,Belasbare bedrag
The app stores data locally for offline use. This is called cache.,Tender
The invoice stayed in draft. Please review and submit it manually.,Terminale
The maximum discount allowed is,Terminale en toestelle
The quantity for {0} has been adjusted to the maximum available stock.,Terminale gesluit
The system could not retrieve the item details. Please try again.,"Terminal tools affect this checkout station, customer-facing displays, and future printer/device controls."
These invoices will be synced when connection is restored,Gebied nie gevind nie
This action now opens inside the settings workspace.,"Die bedrag wat betaal is, is nie volledig nie"
This coupon already used !,Die toepassing stoor data plaaslik vir vanlyn gebruik.
This invoice does not need change-allocation repair,Dit word kas genoem.
This invoice is already repaired,Die faktuur het in konsep gebly.
This is an item template. Please choose a variant.,Hersien en dien dit asseblief met die hand in.
this item,Die maksimum afslag wat toegelaat word is
