Month-wise,Betalingsmåde
Most Active Cashiers,Måned
Movement Type,Måned Δ
Movements,Månedligt overskud
Multi Currency,Månedligt salg
N/A,Månedlig salgsoversigt
Name,Månedsmæssigt
Negative Stock,Mest aktive kasserere
Negative Stock Items,Bevægelsestype
Negative values not allowed,Bevægelser
Net,Multi valuta
Net Qty,N/A
Net Sales,Navn
Net Value,Negativ aktie
Never,Negative lagervarer
New changes are ready to load,Negative værdier er ikke tilladt
New Item,Netto
New Offer Available,Netto Antal
New PIN,Nettosalg
New rate,Nettoværdi
Next unit of measure,Aldrig
No attribute data found.,Nye ændringer er klar til at blive indlæst
No Barcode,Ny vare
No barcode found for UOM '{0}',Nyt tilbud tilgængeligt
No branch/location data found.,Ny pinkode
No brand data found.,Ny takst
No cached gift card balance is available offline.,Næste måleenhed
No camera found on this device. Please ensure your device has a working camera.,Ingen attributdata fundet.
No capability warnings recorded yet.,Ingen stregkode
No cash expected for this shift.,Ingen stregkode fundet for UOM '{0}'
No cash mode configured,Ingen filial-/placeringsdata fundet.
No cash movement type is allowed for this POS Profile.,Ingen mærkedata fundet.
No cashier PIN is set yet. Create one now.,Ingen cachelagret gavekortsaldo er tilgængelig offline.
No cashier profiles are available for this POS profile yet.,Der blev ikke fundet noget kamera på denne enhed.
No cashier-wise discount/void/return activity.,"Sørg for, at din enhed har et fungerende kamera."
No category data found.,Ingen kapacitetsadvarsler registreret endnu.
No category profitability data found.,Der forventes ingen kontanter til dette skift.
No change returned recorded for this shift.,Ingen kontanttilstand konfigureret
No change-allocation invoices match the current filters.,Ingen kontantbevægelsestype er tilladt for denne POS-profil.
No charge head breakdown found.,Der er ikke angivet en pinkode til kassereren endnu.
No Company Selected,Opret en nu.
No customer sales data found.,Der er endnu ingen kasseprofiler tilgængelige for denne POS-profil.
No day-wise discount/void/return trend.,Ingen kassemæssig rabat/ugyldig/returaktivitet.
No day-wise payment data found.,Ingen kategoridata fundet.
No day-wise profitability trend found.,Ingen kategoris rentabilitetsdata fundet.
No day-wise purchase data found.,Ingen returnerede ændringer registreret for dette skift.
No day-wise sales trend found.,Ingen ændrings-allokeringsfakturaer matcher de aktuelle filtre.
No day-wise tax/charges trend found.,Der blev ikke fundet nogen opdeling af ladehoved.
No dead stock items.,Intet firma valgt
No due date,Ingen kundesalgsdata fundet.
No exact repair match found for this invoice,Ingen dagsvis rabat/ugyldig/returtrend.
No hourly sales trend found for today.,Der blev ikke fundet nogen dagsvise betalingsdata.
No invoice activity found.,Der blev ikke fundet nogen daglig rentabilitetstendens.
No invoices found,Der blev ikke fundet nogen dagsvise købsdata.
No invoices found. Try different search criteria.,Der blev ikke fundet nogen daglig salgstendens.
No invoices recorded for this shift.,Der blev ikke fundet nogen trend for moms/afgifter i dag.
No item profitability data found.,Ingen døde lagervarer.
No item sales data found for this period.,Ingen forfaldsdato
No items found,Der blev ikke fundet noget nøjagtigt reparationsmatch for denne faktura
No items in cart,Der blev ikke fundet nogen timesalgstrend for i dag.
No items with barcodes to print,Der blev ikke fundet nogen fakturaaktivitet.
No location-wise top item data found.,Ingen fakturaer fundet
No low stock alerts right now.,Ingen fakturaer fundet.
No low stock items.,Prøv forskellige søgekriterier.
No matching items in cart,Der er ikke registreret nogen fakturaer for dette skift.
No month-wise sales trend found.,Ingen varens rentabilitetsdata fundet.
No negative stock items.,Der blev ikke fundet nogen varesalgsdata for denne periode.
No notifications yet,Ingen varer fundet
No offline cash movement synced.,Ingen varer i indkøbskurven
No offline invoices pending synchronization,Ingen varer med stregkoder at udskrive
No offline sync issues recorded yet.,Der blev ikke fundet nogen placeringsmæssigt topvaredata.
No out-of-stock items.,Ingen varsler om lavt lager lige nu.
No outstanding credit invoices for this shift.,Ingen varer på lager.
No payment collection data found.,Ingen matchende varer i indkøbskurven
No payment rows available on this invoice.,Der blev ikke fundet nogen månedlig salgstendens.
No payments registered for this shift.,Ingen negative lagervarer.
No pending balances in this period.,Ingen notifikationer endnu
No pending offline invoices,Ingen offline kontantbevægelse synkroniseret.
No Print Formats Found,Ingen offline fakturaer afventer synkronisering
No profiles found for selected scope. Falling back to current profile failed.,Der er endnu ikke registreret problemer med offlinesynkronisering.
No recent customer activity found.,Ingen udsolgte varer.
No recent stock entries found.,Ingen udestående kreditfakturaer for dette skift.
No records found,Der blev ikke fundet nogen betalingsopkrævningsdata.
No reorder suggestions right now.,Der er ingen tilgængelige betalingsrækker på denne faktura.
No repeat customers in this period.,Ingen betalinger registreret for dette skift.
No response from server,Ingen udestående saldi i denne periode.
No return invoices found,Ingen afventende offline fakturaer
No return item trend found.,Ingen udskriftsformater fundet
No returnable items found for this invoice,Der blev ikke fundet nogen profiler for det valgte omfang.
No returns were processed in this shift.,Faldet tilbage til den nuværende profil mislykkedes.
No risk activity found.,Ingen nylig kundeaktivitet fundet.
No sales activity found for this period.,Der blev ikke fundet nogen nyere aktieposter.
No slow moving items.,Ingen registreringer fundet
No staff sales activity found.,Ingen genbestillingsforslag lige nu.
No stock movement for this period.,Ingen tilbagevendende kunder i denne periode.
No submitted cash movements in this shift.,Intet svar fra serveren
No supplier purchases found in this month.,Ingen returfakturaer fundet
No suppliers found for this period.,Der blev ikke fundet nogen tendens til returvarer.
No sync trigger has run yet in this session.,Der blev ikke fundet nogen returvarer til denne faktura
No tax head breakdown found.,Ingen returneringer blev behandlet i dette skift.
No top items found for this location.,Ingen risikoaktivitet fundet.
No unpaid invoices,Der blev ikke fundet nogen salgsaktivitet for denne periode.
No variant data found.,"Ingen varer, der bevæger sig langsomt."
No week-wise sales trend found.,Der blev ikke fundet nogen salgsaktivitet for personale.
No.,Ingen lagerbevægelser i denne periode.
Nobile Number,Ingen indsendte kontantbevægelser i dette skift.
Not available,Ingen leverandørkøb fundet i denne måned.
Not checked,Ingen leverandører fundet for denne periode.
Not selected,Der er endnu ikke kørt nogen synkroniseringsudløser i denne session.
Not Set,Der blev ikke fundet nogen skatteopdeling.
Notifications,Der blev ikke fundet nogen topelementer for denne placering.
Offer,Ingen ubetalte fakturaer
Offer Applied,Ingen variantdata fundet.
Offer criteria exceeded,Ingen ugevis salgstendens fundet.
Offer Item,Nej.
Offer item unavailable,Adelsnummer
Offer Removed,Ikke tilgængelig
Offer UOM cannot be changed,Ikke kontrolleret
Offer?,Ikke valgt
Offers,Ikke indstillet
Offline,Meddelelser
Offline & Sync,Tilbud
Offline Capabilities,Tilbud anvendt
Offline data status refreshed,Tilbudskriterierne er overskredet
Offline diagnostics,Tilbuds vare
Offline Invoices,Tilbudsvaren er ikke tilgængelig
Offline invoices status,Tilbud fjernet
Offline invoices synced,Tilbuds-UOM kan ikke ændres
Offline Queue: {0},Tilbud?
Offline rebuild guidance,Tilbud
Offline restore is unavailable for this session.,Offline
Offline selling is available with degraded capabilities.,Offline og synkronisering
Offline snapshot does not match the current POS state.,Offline muligheder
Offline Status,Offlinedatastatus er opdateret
"Offline, terminal, and system controls",Offline diagnostik
OK,Offline fakturaer
Online,Offline fakturastatus
Open actions menu,Offline fakturaer synkroniseret
Open balance to collect,Offlinekø: {0}
Open Customer Display,Offline genopbygningsvejledning
Open drawer,Offlinegendannelse er ikke tilgængelig for denne session.
Open invoices,Offlinesalg er tilgængeligt med forringede muligheder.
Open Payments?,Offline snapshot matcher ikke den aktuelle POS-tilstand.
Open POS home,Offline status
Open this screen from POS Menu -> Open Customer Display.,"Offline-, terminal- og systemstyring"
OpenCV image processing enabled - Enhanced barcode detection,OK
OpenCV image processing unavailable on this device,Online
OpenCV Off,Åbn handlingsmenuen
OpenCV On,Åben saldo at indsamle
OpenCV processing disabled,Åbn kundedisplay
Opening Amount,Åbn skuffen
Opening Cash,Åbne fakturaer
options,Åbne betalinger?
Order,Åbn POS-hjem
Original,Åbn denne skærm fra POS-menuen -> Åbn kundedisplay.
Other,OpenCV billedbehandling aktiveret - Forbedret stregkodegenkendelse
Out,OpenCV-billedbehandling er ikke tilgængelig på denne enhed
Out of Stock,OpenCV Fra
Out of Stock Items,OpenCV til
Outstanding,OpenCV-behandling deaktiveret
Outstanding Credit by Currency,Åbningsbeløb
Overdue,Åbning af kontanter
Overpayment Change,muligheder
Overpayment change deducted: {0},Bestil
Packing List,Original
Page Format,Andet
Page unavailable offline,Ud
Paid,Udsolgt
Paid (orig):,Udsolgte varer
Paid Amount,Udestående
Paid change cannot be greater than total change!,Udestående kredit efter valuta
Paid:,Forfalden
Parent Item,Ændring af overbetaling
Partial,Ændring af overbetaling fratrukket: {0}
Partly Paid,Pakkeliste
Party Account,Sideformat
Party Type,Siden er ikke tilgængelig offline
Pause terminal until next cashier,Betalt
PAY,Betalt (original):
Payment,Betalt beløb
Payment Account,Betalt ændring kan ikke være større end total ændring!
Payment entries processed for Invoice {0},Betalt:
Payment Entry Type,Overordnet vare
Payment History,Delvis
Payment ID,Delvist betalt
Payment Method Report,Partikonto
Payment Methods,Partitype
Payment of {0} received successfully.,Pause terminal indtil næste kasserer
Payment Progress,BETAL
Payment Reconciliation,Betaling
Payment request status could not be retrieved. Please try again,Betalingskonto
Payment Request took too long to respond. Please try requesting for payment again,Betalingsposter behandlet for faktura {0}
Payment saved offline,Betalingsindtastningstype
Payment State,Betalingshistorik
Payment Status,Betalings-id
Payment submitted but print function could not be executed. Payment name not found.,Rapport om betalingsmetode
Payment submitted.,Betalingsmetoder
Payment Summary,Betaling på {0} er modtaget.
Payments,Betalingsfremskridt
Payments are not open. Do you want to open payments and submit?,Betalingsafstemning
Payments by Mode of Payment,Betalingsanmodningsstatus kunne ikke hentes.
PDF,Prøv venligst igen
Peak Hour,Betalingsanmodningen tog for lang tid at svare.
Peak Memory:,Prøv at anmode om betaling igen
Peak Server:,Betaling gemt offline
Peak:,Betalingsstat
Pending,Betalingsstatus
Pending Amount,"Betaling indsendt, men printfunktionen kunne ikke udføres."
Pending count updated from {0} to {1},Betalingsnavn blev ikke fundet.
Pending Exposure,Betaling indsendt.
Pending Invoices,Betalingsoversigt
Pending Ratio,Betalinger
Pending Sales,Betalinger er ikke åbne.
Pending sales: {0} | Cache usage: {1}%,Vil du åbne betalinger og indsende?
Pending Sync,Betalinger efter betalingsmåde
Pending: {0},PDF
Pending: {0} | Synced: {1} | Draft: {2},Spidse time
Per Page,Højeste hukommelse:
Personal,Peak Server:
Personal preferences adjust the current cashier experience without changing the active POS route.,Top:
PIN confirmation does not match.,Afventer
PIN must be 4 to 8 digits.,Afventende beløb
Please add at least one item.,Afventende antal opdateret fra {0} til {1}
Please allow camera access to scan codes,Afventer eksponering
Please enter payment amount,Afventende fakturaer
Please fill all required fields,Afventende forhold
Please make a payment or select a payment,Afventende salg
Please request phone payment or use another payment method,Afventende salg: {0} |
Please select a customer first,Cachebrug: {1}%
Please select a party,Afventer synkronisering
Please select a party before reconciling.,Afventer: {0}
Please select a valid movement type.,Afventer: {0} |
Please select an invoice,Synkroniseret: {1} |
Please select company before reconciling.,Kladde: {2}
Please set the customer's mobile number,pr side
Please try again or enter the item manually.,Personligt
Please verify the barcode or check the item's availability.,Personlige præferencer justerer den aktuelle kasseoplevelse uden at ændre den aktive POS-rute.
Points,PIN-bekræftelsen stemmer ikke overens.
Popup blocked. Please allow popups.,PIN-koden skal være på 4 til 8 cifre.
POS,Tilføj venligst mindst ét ​​element.
POS controls and maintenance,Tillad venligst kameraadgang for at scanne koder
POS Expense is disabled for this POS Profile.,Indtast venligst betalingsbeløb
POS is running with limited offline prerequisites.,Udfyld venligst alle obligatoriske felter
POS Profile,Foretag en betaling eller vælg en betaling
Position the QR code or barcode within the scanning area,Anmod om telefonbetaling eller brug en anden betalingsmetode
Posting,Vælg venligst en kunde først
Posting and Price List,Vælg venligst en part
Posting Date,Vælg venligst en part før afstemning.
Preparing background sync,Vælg venligst en gyldig bevægelsestype.
"Press OK to continue offline with a warning, or Cancel to retry.",Vælg venligst en faktura
Previous unit of measure,Vælg venligst virksomhed før afstemning.
Price List,Indstil venligst kundens mobilnummer
Price List Rate,"Prøv venligst igen, eller indtast elementet manuelt."
Price list rate updated locally only,Bekræft stregkoden eller tjek varens tilgængelighed.
Pricing & Discounts,Points
Pricing Rule,Popup blokeret.
Print,Tillad venligst pop op-vinduer.
Print Draft,POS
Print Format (Invoice),POS kontrol og vedligeholdelse
Print Format (Order),POS-udgifter er deaktiveret for denne POS-profil.
Print invoice,POS kører med begrænsede offline-krav.
Print Last Invoice,POS profil
Print Purchase Invoice instead of PO,Placer QR-koden eller stregkoden inden for scanningsområdet
Printer,Udstationering
Processed returns impacting the shift totals,Bogføring og Prisliste
Processing Payment,Udsendelsesdato
Processing payment entries for Invoice {0},Forbereder baggrundssynkronisering
Profile,"Tryk på OK for at fortsætte offline med en advarsel, eller på Annuller for at prøve igen."
Profiles,Tidligere måleenhed
Profit,Prisliste
Profit: Invoice Item Estimate,Prisliste Pris
Profit: Stock Ledger (COGS),Prislisteprisen opdateres kun lokalt
Profitability Report,Priser & rabatter
Prorated return discount,Prisfastsættelsesregel
Purchase Amount,Udskriv
Purchase Invoices,Udskriv kladde
Purchase Order created,Udskriftsformat (faktura)
Qty,Udskriftsformat (bestilling)
Qualified,Udskriv faktura
Quantity,Udskriv sidste faktura
Quantity exceeds available stock,Udskriv købsfaktura i stedet for PO
Quick Actions,Printer
Quotation {0} is Submitted,"Behandlede afkast, der påvirker skifttotalen"
Quotation submitted,Behandling af betaling
QZ Tray connected.,Behandler betalingsposter for faktura {0}
QZ Tray is manually disconnected. Press Connect to enable it again.,Profil
QZ Tray is not connected.,Profiler
QZ Tray Setup,Fortjeneste
Rate,Fortjeneste: Overslag på fakturavare
Rate adjusted to maximum allowed discount,Fortjeneste: Stock Ledger (COGS)
Ready,Rentabilitetsrapport
Ready to resume,Forholdsmæssig returrabat
Ready!,Købsbeløb
Real-time POS insights for retail operations.,Købsfakturaer
Rebuild Offline Data,Indkøbsordre oprettet
Receive,Antal
Receive now,Kvalificeret
Received,Mængde
Received:,Mængden overstiger tilgængeligt lager
Recent Movement Entries,Hurtige handlinger
Recent updates about your invoices,Tilbud {0} er indsendt
Recently Active Customers,Tilbud afgivet
Rechecking connection,QZ-bakke tilsluttet.
Reconcile payment methods and close shift,QZ-bakken afbrydes manuelt.
Reconciling Payments,Tryk på Tilslut for at aktivere det igen.
"Reconnect and open this page once while online, then offline refreshes will be able to restore it.",QZ-bakken er ikke tilsluttet.
Reconnect online to refresh cached offline data from the server.,QZ-bakkeopsætning
Recreate local offline prerequisites from scratch,Bedøm
Recv:,Sats justeret til maksimal tilladt rabat
Redeem,Klar
Redeem / Scan,Klar til at genoptage
Redeem Amount,Klar!
Redeem Mode,POS-indsigt i realtid til detaildrift.
Redeemed Amount,Genopbyg offlinedata
Redeemed credit cannot be greater than its total.,Modtag
Redemption and Totals,Modtag nu
Reference,Modtaget
Refresh,Modtaget:
Refresh Exchange Rate,Seneste bevægelsesindlæg
Refresh Offline Data,Seneste opdateringer om dine fakturaer
Refresh Printers,For nylig aktive kunder
Refund,Gentjekker forbindelsen
Release Notes,Afstem betalingsmetoder og luk skift
Reload,Afstemning af betalinger
Reload customers,"Genopret forbindelse og åbn denne side én gang, mens du er online, hvorefter offline opdateringer vil være i stand til at gendanne den."
Reload Items,Genopret forbindelse online for at opdatere cachelagrede offlinedata fra serveren.
Reload Now,Genskab lokale offline-forudsætninger fra bunden
Reload to apply the latest changes. Your current session will be refreshed.,Recv:
Reload Workflow,Indløs
Remarks,Indløs / Scan
Remarks are required.,Indløsningsbeløb
Remove,Indløs tilstand
Remove barcode item,Indløst Beløb
Remove cached data and reload the POS app,Indløst kredit kan ikke være større end dets samlede beløb.
Remove item,Indløsning og Sum
Remove Offer,Reference
Reorder / Purchase Suggestions,Opdater
Repair Candidate,Opdater valutakurs
Repair Change Allocation,Opdater offlinedata
Repair requires an online connection,Opdater printere
Repaired,Tilbagebetaling
Repairing change allocation,Release Notes
Repeat Customers,Genindlæs
Repeat Rate,Genindlæs kunder
Reprint previous transaction,Genindlæs elementer
Request,Genindlæs nu
Request ID: {0},Genindlæs for at anvende de seneste ændringer.
Request Payment,Din nuværende session vil blive opdateret.
Requested route: {0},Genindlæs arbejdsgang
Required columns cannot be hidden,Bemærkninger
Reset,Bemærkninger er påkrævet.
Reset item name,Fjern
Reset to Default,Fjern stregkodeelement
Resource Health,"Fjern cachelagrede data, og genindlæs POS-appen"
Restricted,Fjern element
Restricted operational controls for supervisors only.,Fjern tilbud
Retry,Genbestilling / købsforslag
Retry route,Reparationskandidat
Return,Reparation Ændring Allokering
Return Amount,Reparation kræver en onlineforbindelse
Return Count,Repareret
Return items must have negative quantities,Reparation af ændringstildeling
Return total must be negative,Gentagende kunder
Return Valid Until,Gentag hastighed
Return window passed,Genudskriv tidligere transaktion
Return without Invoice,Anmodning
Returns,Returnerer
Returns / Voids / Discounts,Returneringer / Ugyldigheder / Rabatter
Returns by Currency,Returnering efter valuta
Revenue,Indtægter
Review shift totals before submitting the closing entry,"Gennemgå skifttotaler, før du indsender den afsluttende post"
Round Off,Afrund
Rows,Rækker
Rows:,Rækker:
Rule,Regel
Sale,Udsalg
Sales,Salg
Sales Order {0} is Submitted,Salgsordre {0} er indsendt
Sales Person and Print,Sælger og tryk
Sales Person not found,Sælger ikke fundet
Sales processed,Salg behandlet
Sales Return,Salgsretur
Sales Trend Report,Salgsudviklingsrapport
Save,Gem
Save & Clear,Gem & Ryd
Save as POS Profile Default,Gem som standard for POS-profil
Save Settings,Gem indstillinger
Save the selected printer as the POS Profile default so it shows automatically on this setup.,"Gem den valgte printer som standard POS-profil, så den vises automatisk på denne opsætning."
Saved as draft because: {0},Gemt som kladde fordi: {0}
Saving...,Gemmer...
Scale barcode detected. Quantity here is the number of labels to print.,Skaleret stregkode fundet.
Scale barcode settings are not configured. Using item barcode only.,"Antal her er antallet af etiketter, der skal udskrives."
Scale template barcode is missing for this item/UOM. Using item barcode only.,Indstillinger for skaleringsstregkode er ikke konfigureret.
Scan an existing card and top it up without leaving the payment flow.,Bruger kun varens stregkode.
Scan Error,Skala skabelon stregkode mangler for denne vare/UOM.
Scan or enter a gift card code to check balance or redeem.,Bruger kun varens stregkode.
Scan or paste the card code below.,Scan et eksisterende kort og fyld det op uden at forlade betalingsstrømmen.
Scan QR Code/Barcode,Scanningsfejl
Scan with camera,Scan eller indtast en gavekortkode for at tjekke saldo eller indløse.
Scan-First Flow,Scan eller indsæt kortkoden nedenfor.
Scanned Code:,Scan QR-kode/stregkode
Scanning for: {0},Scan med kamera
Scanning items,Scan-første flow
Scan-Ready,Scannet kode:
Scope,Scanner efter: {0}
Scope: All Profiles,Scanning af varer
Scope: Current Profile,Scan-klar
Scope: Specific Profile,Omfang
Search,Omfang: Alle profiler
Search Account,Omfang: Nuværende profil
Search an invoice and continue the return flow without extra steps.,Omfang: Specifik profil
Search customer,Søg
Search invoices or customers,Søg konto
Search item,Søg på en faktura og fortsæt returstrømmen uden ekstra trin.
Search item / code,Søg kunde
Search items or barcode,Søg efter fakturaer eller kunder
Search Mpesa Payments,Søg emne
Search return invoices or customers,Søg emne / kode
Search supplier,Søg efter varer eller stregkode
Search unpaid invoices or customers,Søg i Mpesa Payments
Secure context (HTTPS or localhost) is required for camera access.,Søg returfakturaer eller kunder
Secure context (HTTPS) required for camera access. Please use HTTPS to access the camera.,Søg efter leverandør
Select,Søg efter ubetalte fakturaer eller kunder
Select a cashier first.,Sikker kontekst (HTTPS eller localhost) er påkrævet for kameraadgang.
Select a customer,Sikker kontekst (HTTPS) kræves for kameraadgang.
Select a customer to use coupon,Brug venligst HTTPS for at få adgang til kameraet.
Select a printer to use QZ silent printing.,Vælg
Select Batch,Vælg først en kasserer.
Select Columns to Display,Vælg en kunde
Select items to sell,Vælg en kunde for at bruge kupon
Select Language,Vælg en printer for at bruge QZ lydløs udskrivning.
Select Payment,Vælg Batch
Select Payment Account,"Vælg kolonner, der skal vises"
Select printer,"Vælg varer, du vil sælge"
Select Return Invoice,Vælg sprog
Select S.O,Vælg Betaling
Select Sales Orders,Vælg Betalingskonto
Select the cashier who is taking over this terminal.,Vælg printer
Selected,Vælg Returfaktura
Selected movement type is not allowed by POS Profile.,Vælg S.O
Selected Payments,Vælg Salgsordrer
Sensitive actions kept away from quick taps.,"Vælg den kasserer, der overtager denne terminal."
Serial,Valgt
Serial Numbers,Den valgte bevægelsestype er ikke tilladt af POS-profilen.
Server CPU Usage:,Udvalgte betalinger
Server Health,Følsomme handlinger holdt væk fra hurtige tryk.
Server Memory Usage:,Seriel
Server Metrics,Serienumre
Server Uptime:,Server CPU-brug:
Service Charges,Server sundhed
Session,Brug af serverhukommelse:
Set each cashier PIN in the User form and keep terminal members assigned in POS Profile User.,Server Metrics
Settings,Server oppetid:
Settings in this section update the POS workspace without changing the current route.,Servicegebyrer
Setup complete!,Session
Share,"Indstil hver kasse-pinkode i brugerformularen, og hold terminalmedlemmer tildelt i POS-profilbruger."
Shared terminal,Indstillinger
Shift Closed Snapshot,Indstillinger i dette afsnit opdaterer POS-arbejdsområdet uden at ændre den aktuelle rute.
Shift Overview,Opsætningen er fuldført!
Show,Del
Show cart on customer-facing screen,Delt terminal
Show last invoice rate,Skift lukket snapshot
Show rate info,Skift oversigt
Show Repair Candidates,Vis
Show search tools,Vis kurv på kundevendt skærm
Show the active cart on a customer-facing screen,Vis sidste fakturasats
Showing {0}-{1} of {2},Vis prisoplysninger
Showing 0 of 0,Vis reparationskandidater
Shows the distribution of invoices per currency,Vis søgeværktøjer
Sign out of session,Vis den aktive vogn på en kundevendt skærm
Sign out of the current POS session,Viser {0}-{1} af {2}
Size:,Viser 0 af 0
Skipped Payments,Viser fordelingen af fakturaer pr. valuta
Skipping items without barcodes,Log ud af session
Slow Moving,Log ud af den aktuelle POS-session
Slow Moving Items,Størrelse:
Slow Queries:,Oversprungne betalinger
Sold,Springer varer over uden stregkoder
Source,Langsomt i bevægelse
Source Cash Account (Optional Override),Langsomt bevægende genstande
Source Ex. Rate:,Langsomme forespørgsler:
Source Rate:,Solgt
Specific Profile,Kilde
Split Invoices,Kildekontantkonto (valgfri tilsidesættelse)
Staff / Cashier Performance Report,Kilde Eks.
Status,Pris:
Stock,Kilderate:
Stock Information,Specifik profil
Stock is lower than requested,Opdelte fakturaer
Stock is lower than requested:\n{0},Personale / Kasserer Performance Report
Stock Movement Report,Status
Stock update: {0} has {1} available. Adding {2} will bring the stock below zero.,Lager
Submit,Aktieinformation
Submit & Print,Lagerbeholdningen er lavere end ønsket
Submit Deposit,Lagerbeholdningen er lavere end anmodet:\n{0}
Submit Expense,Aktiebevægelsesrapport
Submitted,Lageropdatering: {0} har {1} tilgængelig.
Submitted Cash Movements,Tilføjelse af {2} vil bringe aktien under nul.
Submitted entries,Indsend
Successfully scanned:,Send og udskriv
Suggested,Indsend depositum
Suggested Qty,Indsend udgift
Supervisor Access,Indsendt
Supervisor permissions unlock issuance and reloads,Indsendte kontantbevægelser
Supervisor Tools,Indsendte indlæg
Supplier,Scannet med succes:
Supplier and dates are required.,Foreslået
Supplier Invoices,Foreslået antal
Supplier is required.,Supervisor Adgang
Supplier name is required,Supervisor-tilladelser låser op for udstedelse og genindlæsninger
Supplier Payments,Supervisor værktøjer
Supplier Purchase Summary,Leverandør
Suppliers,Leverandør og datoer er påkrævet.
Suppliers not found,Leverandørfakturaer
Switch Camera,Leverandør er påkrævet.
Switch Cashier,Leverandørnavn er påkrævet
Switch the POS appearance theme,Leverandørbetalinger
Switch theme appearance,Leverandørkøbsoversigt
Switched to:,Leverandører
Sync All Invoices,Leverandører ikke fundet
Sync Offline Cash Movements ({0}),Skift kamera
Sync Offline Sales,Skift kasserer
Synced {0} offline cash movement(s).,Skift POS udseende tema
Syncing items in background,Skift tema udseende
System / Diagnostics,Skiftet til:
"System actions are low-frequency maintenance controls such as app info, support diagnostics, and session controls.",Synkroniser alle fakturaer
System Information,Synkroniser offline kontantbevægelser ({0})
System Status,Synkroniser offlinesalg
Tables:,Synkroniserede {0} offline kontantbevægelse(r).
Tap the button below to redeem a gift card during checkout.,Synkroniserer elementer i baggrunden
Target,System / Diagnostik
Target Ex. Rate:,"Systemhandlinger er lavfrekvente vedligeholdelseskontroller såsom appinfo, supportdiagnostik og sessionskontroller."
Target Rate:,Systemoplysninger
Tax,Systemstatus
Tax / Charges Report,Tabeller:
Tax Heads,Tryk på knappen nedenfor for at indløse et gavekort under kassen.
Taxable Amount,Mål
Tendered,Mål Ex.
Terminal,Pris:
Terminal & Devices,Målrate:
Terminal locked,Skat
"Terminal tools affect this checkout station, customer-facing displays, and future printer/device controls.",Skat/afgiftsrapport
Territory not found,Skattehoveder
The amount paid is not complete,Skattepligtigt beløb
The app stores data locally for offline use. This is called cache.,Udbudt
The invoice stayed in draft. Please review and submit it manually.,Terminal
The maximum discount allowed is,Terminal og enheder
The quantity for {0} has been adjusted to the maximum available stock.,Terminal låst
The system could not retrieve the item details. Please try again.,"Terminalværktøjer påvirker denne betalingsstation, kundevendte skærme og fremtidige printer-/enhedskontroller."
These invoices will be synced when connection is restored,Område ikke fundet
This action now opens inside the settings workspace.,Det indbetalte beløb er ikke fuldstændigt
This coupon already used !,Appen gemmer data lokalt til offlinebrug.
This invoice does not need change-allocation repair,Dette kaldes cache.
This invoice is already repaired,Fakturaen forblev i kladde.
This is an item template. Please choose a variant.,Gennemgå og send den manuelt.
this item,Den maksimale tilladte rabat er
This POS page could not be opened offline because its code was not cached on this terminal yet.,Mængden for {0} er blevet justeret til den maksimalt tilgængelige lagerbeholdning.
This Serial Number {0} has already been added!,Systemet kunne ikke hente vareoplysningerne.
Threshold,Prøv venligst igen.
Time,"Disse fakturaer vil blive synkroniseret, når forbindelsen genoprettes"
Tip: Clear cache regularly to free up space and keep the app fast.,Denne handling åbner nu i indstillingsarbejdsområdet.
Tip: Close unused tabs or apps to reduce lag.,Denne kupon er allerede brugt!
Tip: Monitor slow queries and table size for optimal performance.,Denne faktura behøver ikke reparation af ændringsfordeling
To Be Paid,Denne faktura er allerede repareret
To Date,Dette er en vareskabelon.
Today,Vælg venligst en variant.
Today Profit,denne vare
Today Sales,"Denne POS-side kunne ikke åbnes offline, fordi dens kode endnu ikke var cachelagret på denne terminal."
Toggle navigation drawer,Dette serienummer {0} er allerede blevet tilføjet!
Toggle Theme,Tærskel
Tools,Tid
Tools for customer-facing screens and terminal-specific actions.,Tip: Ryd cache regelmæssigt for at frigøre plads og holde appen hurtig.
Top Brand,Tip: Luk ubrugte faner eller apps for at reducere forsinkelsen.
Top Category,Tip: Overvåg langsomme forespørgsler og tabelstørrelse for optimal ydeevne.
Top Charge Head,At blive betalt
Top Customers,Til dato
Top Discount,I dag
Top Items by Location,Dagens overskud
Top Margin,Salg i dag
Top Pending,Skift navigationsskuffen
Top Profit Item,Skift tema
Top Return Items,Værktøjer
Top Sales by Cashier,Værktøjer til kundevendte skærme og terminalspecifikke handlinger.
Top Supplier,Top mærke
Top Suppliers by Spend,Top kategori
Top Tables,Top Charge Head
Top Tax Head,Topkunder
Top Up Amount,Top rabat
Top Up Card,Topvarer efter placering
Top Up Mode,Topmargin
Top Variant,Top Afventer
Total,Topprofittemne
Total Amount,Top Returvarer
Total Change,Topsalg af kasserer
Total Charges,Top leverandør
Total In,Topleverandører efter Spend
Total Invoices,Øverste borde
Total Items,Top Skattechef
Total Mpesa,Top Up beløb
Total Out,Top-up kort
Total Payments,Top Up Mode
Total Purchase,Topvariant
Total Selected :,I alt
Total Size,Samlet beløb
Total Stock Qty,Total ændring
Total:,Samlede gebyrer
Totals by Invoice Currency,Samlet ind
Track how much cash was handed back to customers,Samlede fakturaer
"Track recent sales, collect unpaid balances, and reopen saved work",Varer i alt
Transaction ID,Samlet Mpesa
Transfer,Total ud
Try a different search term or clear the cart search.,Samlede betalinger
